date,가공식품,간식,건강/기호식품,과자,냉동,냉장,디저트,맥주,면,미반,빵,신선,아이스크림,안주,양주와인,유음료,음료,전통주,조리빵,조미료/건물,즉석 식품,즉석음료
2025-05-02,2682.0,618.0,4924.0,45351.0,318.0,9837.0,2030.0,13389.0,14549.0,16767.0,8019.0,1804.0,7876.0,2081.0,2457.0,33904.0,69604.0,8719.0,4179.0,409.0,4499.0,7615.0
2025-05-03,2359.0,553.0,5317.0,43187.0,303.0,8003.0,3090.0,13262.0,13910.0,12852.0,6387.0,1439.0,6652.0,2003.0,2492.0,27493.0,62273.0,8985.0,3045.0,458.0,3538.0,6149.0
2025-05-04,2143.0,491.0,4903.0,40261.0,280.0,7865.0,2560.0,14257.0,12898.0,12071.0,5810.0,1766.0,7882.0,2092.0,2557.0,27507.0,68751.0,8408.0,2801.0,424.0,6440.0,8194.0
2025-05-05,2220.0,423.0,4645.0,36210.0,279.0,6654.0,2042.0,12896.0,12178.0,11035.0,5393.0,1138.0,6652.0,1792.0,2230.0,23865.0,55368.0,8234.0,2680.0,387.0,4332.0,5804.0
2025-05-06,2097.0,457.0,3031.0,33900.0,258.0,6552.0,1823.0,11720.0,11583.0,11547.0,5035.0,1407.0,6801.0,1512.0,1956.0,24063.0,55767.0,7384.0,2822.0,402.0,4541.0,6382.0
2025-05-07,2724.0,705.0,3139.0,39341.0,337.0,10319.0,1885.0,10230.0,13563.0,18036.0,7578.0,1613.0,6110.0,1579.0,1644.0,32560.0,60755.0,6889.0,4435.0,399.0,3340.0,6570.0
2025-05-08,2746.0,675.0,3200.0,40496.0,303.0,10141.0,1766.0,11250.0,14284.0,18418.0,8317.0,1630.0,8201.0,1589.0,1634.0,33767.0,67792.0,7318.0,4315.0,392.0,3709.0,7863.0
2025-05-09,2779.0,610.0,4635.0,43065.0,330.0,9920.0,1658.0,12532.0,16340.0,17941.0,7468.0,1378.0,5202.0,1791.0,2063.0,30334.0,56256.0,9093.0,4233.0,442.0,2956.0,5669.0
2025-05-10,2364.0,616.0,5669.0,43745.0,331.0,7914.0,1573.0,13836.0,14123.0,13718.0,6746.0,1212.0,6729.0,1963.0,2327.0,26378.0,57526.0,9640.0,3233.0,413.0,2561.0,5986.0
2025-05-11,2338.0,605.0,4071.0,41521.0,323.0,7747.0,1474.0,14967.0,13553.0,12486.0,6302.0,1705.0,8839.0,1756.0,2341.0,27162.0,64547.0,8920.0,2948.0,440.0,4902.0,7408.0
2025-05-12,2718.0,618.0,3281.0,39746.0,315.0,10231.0,1356.0,10559.0,13199.0,17966.0,7088.0,1573.0,7595.0,1668.0,1410.0,34474.0,65190.0,6954.0,4297.0,411.0,3730.0,7589.0
2025-05-13,2670.0,648.0,3680.0,41465.0,292.0,10609.0,1670.0,12258.0,14650.0,18866.0,8359.0,1639.0,9219.0,1695.0,1820.0,35799.0,73294.0,7247.0,4424.0,429.0,3681.0,8581.0
2025-05-14,2683.0,634.0,3939.0,40267.0,316.0,10308.0,1797.0,12858.0,14273.0,18558.0,7980.0,1889.0,10494.0,1779.0,1822.0,34948.0,76951.0,7620.0,4230.0,406.0,4020.0,9267.0
2025-05-15,2715.0,660.0,4260.0,41445.0,295.0,10297.0,1643.0,12084.0,15501.0,19265.0,8332.0,1676.0,7170.0,1740.0,1892.0,33617.0,66775.0,7620.0,4342.0,437.0,3440.0,7202.0
2025-05-16,2550.0,619.0,5098.0,42483.0,339.0,10125.0,1835.0,14078.0,16424.0,18584.0,8018.0,1440.0,6615.0,1716.0,2169.0,31587.0,62256.0,9713.0,4333.0,441.0,2996.0,6636.0
2025-05-17,2061.0,575.0,5890.0,45699.0,300.0,8397.0,3144.0,15639.0,14147.0,14398.0,6657.0,1449.0,9665.0,2153.0,2608.0,30331.0,74985.0,9858.0,3170.0,421.0,3975.0,9042.0
2025-05-18,2247.0,477.0,4044.0,41163.0,315.0,7806.0,2713.0,14828.0,13393.0,12982.0,6559.0,1711.0,9519.0,1882.0,2367.0,27386.0,69760.0,8359.0,2955.0,379.0,5959.0,8859.0
2025-05-19,2884.0,569.0,3361.0,40076.0,302.0,10142.0,2277.0,9938.0,14594.0,18705.0,7902.0,1509.0,5687.0,1702.0,1431.0,32934.0,58384.0,6854.0,4408.0,423.0,3036.0,6405.0
2025-05-20,2538.0,577.0,3321.0,39392.0,289.0,10298.0,2195.0,11849.0,14008.0,18739.0,7242.0,1544.0,10220.0,1732.0,1644.0,34582.0,71886.0,6941.0,3972.0,406.0,3359.0,9139.0
2025-05-21,2518.0,586.0,3447.0,38305.0,285.0,10186.0,2019.0,12781.0,14116.0,18517.0,7238.0,1744.0,11610.0,1801.0,1809.0,33985.0,77407.0,7259.0,3744.0,408.0,3417.0,11300.0
2025-05-22,2480.0,613.0,3599.0,39387.0,305.0,10404.0,2151.0,13573.0,14548.0,18936.0,7542.0,1815.0,11645.0,1747.0,1904.0,34724.0,76052.0,7312.0,4037.0,429.0,3488.0,10342.0
2025-05-23,2518.0,586.0,5291.0,44526.0,293.0,10510.0,2066.0,14133.0,15477.0,18670.0,7606.0,1691.0,7579.0,2037.0,2215.0,34601.0,71060.0,8904.0,4212.0,459.0,3829.0,8020.0
2025-05-24,2249.0,603.0,6561.0,46656.0,298.0,8872.0,3068.0,15248.0,15188.0,14711.0,6515.0,1602.0,8201.0,2094.0,2662.0,29931.0,71987.0,9409.0,3211.0,454.0,5389.0,7631.0
2025-05-25,2379.0,561.0,4079.0,42751.0,351.0,8342.0,2867.0,16469.0,14556.0,13146.0,5610.0,1779.0,11179.0,2015.0,2545.0,28934.0,73906.0,8888.0,3039.0,462.0,6172.0,10409.0
2025-05-26,2664.0,552.0,3346.0,39736.0,270.0,10779.0,2396.0,11113.0,14129.0,18561.0,7181.0,1679.0,8538.0,1708.0,1635.0,35335.0,67987.0,6923.0,4400.0,404.0,3635.0,9055.0
2025-05-27,2581.0,617.0,3747.0,41147.0,310.0,10881.0,2569.0,12784.0,14869.0,19021.0,7142.0,1728.0,9995.0,1779.0,1728.0,35819.0,71881.0,7253.0,4378.0,405.0,3626.0,9518.0
2025-05-28,2575.0,559.0,3795.0,40485.0,321.0,10749.0,2369.0,12304.0,14967.0,19141.0,6974.0,1720.0,9854.0,1823.0,1747.0,34779.0,68766.0,7217.0,4534.0,403.0,3622.0,9027.0
2025-05-29,2575.0,597.0,3914.0,41617.0,361.0,10763.0,2273.0,12844.0,14853.0,18944.0,7707.0,1774.0,10168.0,1869.0,1791.0,35610.0,73915.0,7432.0,4565.0,422.0,3486.0,9717.0
2025-05-30,2590.0,634.0,5619.0,45238.0,289.0,10904.0,2112.0,15986.0,15485.0,18788.0,7629.0,1828.0,12636.0,2126.0,2604.0,36647.0,85184.0,8534.0,4487.0,415.0,4473.0,11478.0
2025-05-31,1870.0,594.0,6455.0,44585.0,329.0,8686.0,2981.0,18226.0,14536.0,14347.0,6295.0,1702.0,12710.0,2205.0,3006.0,32657.0,90330.0,9441.0,3246.0,384.0,5679.0,12643.0
2025-06-01,1956.0,509.0,3490.0,36867.0,310.0,7285.0,2413.0,15188.0,13063.0,12561.0,5084.0,1544.0,13154.0,1686.0,2488.0,27899.0,76875.0,7896.0,2918.0,442.0,4759.0,11905.0
2025-06-02,2552.0,529.0,4707.0,40510.0,317.0,9934.0,2163.0,13377.0,14931.0,17994.0,6581.0,1561.0,9273.0,1848.0,2260.0,34065.0,65887.0,7970.0,4479.0,417.0,3636.0,8088.0
2025-06-03,2297.0,426.0,3151.0,38098.0,320.0,7544.0,2012.0,17753.0,13061.0,12912.0,4781.0,1501.0,10848.0,1878.0,2444.0,27684.0,69332.0,8326.0,3071.0,438.0,4689.0,10701.0
2025-06-04,2694.0,512.0,3200.0,39175.0,325.0,10317.0,2064.0,12287.0,14050.0,19013.0,6669.0,1663.0,8416.0,1690.0,1743.0,33610.0,69839.0,7029.0,4633.0,418.0,3644.0,8882.0
2025-06-05,2558.0,557.0,4742.0,43060.0,309.0,10352.0,2112.0,15393.0,15122.0,18579.0,6970.0,1784.0,10826.0,2050.0,2361.0,35172.0,79726.0,8040.0,4538.0,372.0,4033.0,11047.0
2025-06-06,2040.0,442.0,4747.0,39664.0,312.0,7812.0,1771.0,17622.0,13373.0,13095.0,5171.0,1684.0,13381.0,2176.0,2964.0,30196.0,91273.0,8637.0,3123.0,401.0,5443.0,14665.0
2025-06-07,2282.0,478.0,4867.0,40058.0,296.0,8519.0,2534.0,16191.0,14146.0,14068.0,5341.0,1378.0,11775.0,1885.0,2698.0,30910.0,84477.0,8636.0,3206.0,418.0,5121.0,12697.0
2025-06-08,2233.0,428.0,2992.0,36707.0,328.0,7348.0,2181.0,16230.0,13117.0,12546.0,4729.0,1500.0,12547.0,1658.0,2234.0,28020.0,76415.0,8206.0,3028.0,478.0,3867.0,12292.0
2025-06-09,2624.0,429.0,2802.0,36675.0,289.0,10356.0,2077.0,11288.0,14249.0,18571.0,6382.0,1507.0,10323.0,1590.0,1606.0,35610.0,72694.0,6723.0,4625.0,414.0,3348.0,11581.0
2025-06-10,2715.0,542.0,2954.0,40673.0,265.0,10777.0,2096.0,11873.0,15126.0,18908.0,6733.0,1624.0,8966.0,1680.0,1559.0,35779.0,69337.0,7252.0,4506.0,436.0,3643.0,9737.0
2025-06-11,2605.0,541.0,3363.0,40277.0,277.0,10516.0,2047.0,12357.0,14396.0,18938.0,6499.0,1753.0,11155.0,1806.0,1844.0,35411.0,75356.0,7112.0,4563.0,470.0,3668.0,10885.0
2025-06-12,2456.0,487.0,3871.0,40080.0,288.0,10416.0,1999.0,13275.0,14683.0,19546.0,6555.0,1838.0,12972.0,1787.0,1821.0,36270.0,81866.0,7082.0,4688.0,387.0,3623.0,12546.0
2025-06-13,2566.0,647.0,5076.0,43471.0,298.0,10546.0,1764.0,14562.0,15539.0,18928.0,6571.0,1498.0,9918.0,1962.0,2188.0,35256.0,76592.0,9042.0,4583.0,384.0,3190.0,11059.0
2025-06-14,2116.0,584.0,5537.0,42738.0,285.0,8884.0,2879.0,17470.0,14158.0,14668.0,5482.0,1522.0,15147.0,2100.0,2972.0,32999.0,96357.0,9028.0,3420.0,457.0,4266.0,15721.0
2025-06-15,2147.0,445.0,3214.0,35896.0,273.0,7419.0,2238.0,13766.0,12819.0,12479.0,4559.0,1281.0,12130.0,1671.0,2016.0,27475.0,75047.0,7964.0,3043.0,414.0,2727.0,12169.0
2025-06-16,2816.0,548.0,2977.0,38349.0,307.0,10266.0,1857.0,10488.0,14741.0,19213.0,6245.0,1448.0,7859.0,1642.0,1572.0,34193.0,64777.0,6808.0,4721.0,424.0,3113.0,8828.0
2025-06-17,2594.0,548.0,3434.0,39346.0,274.0,10683.0,2071.0,11990.0,14490.0,19202.0,6294.0,1601.0,11725.0,1814.0,1732.0,36537.0,76885.0,6913.0,4629.0,414.0,3353.0,11682.0
2025-06-18,2444.0,583.0,3378.0,38165.0,275.0,10678.0,2005.0,12527.0,14402.0,19158.0,6327.0,1831.0,11911.0,1796.0,1749.0,35657.0,78883.0,7025.0,4553.0,436.0,3533.0,12728.0
2025-06-19,2703.0,593.0,4113.0,39647.0,310.0,10494.0,2081.0,12932.0,14868.0,19294.0,6163.0,1618.0,13523.0,1746.0,1926.0,35933.0,84757.0,7177.0,4751.0,460.0,3188.0,13728.0
2025-06-20,2634.0,629.0,4337.0,40998.0,329.0,9975.0,1732.0,13601.0,16819.0,18456.0,6153.0,1311.0,7283.0,1931.0,2302.0,30818.0,59870.0,9312.0,4392.0,467.0,2587.0,8026.0
2025-06-21,1945.0,531.0,5889.0,44503.0,296.0,8307.0,2656.0,16240.0,13905.0,14188.0,5200.0,1519.0,11678.0,2061.0,3478.0,30805.0,76449.0,9099.0,3305.0,429.0,3914.0,10093.0
2025-06-22,2315.0,493.0,3703.0,39498.0,298.0,7739.0,2177.0,16733.0,13757.0,12847.0,4603.0,1578.0,13023.0,1923.0,3220.0,29023.0,77432.0,8511.0,3007.0,498.0,3957.0,11905.0
2025-06-23,2542.0,530.0,3375.0,37863.0,277.0,10338.0,2031.0,11409.0,14091.0,18782.0,5858.0,1539.0,12018.0,1693.0,2745.0,35961.0,78193.0,6745.0,4666.0,432.0,3270.0,12300.0
2025-06-24,2743.0,538.0,3340.0,40293.0,250.0,10449.0,1890.0,11209.0,15343.0,19497.0,5912.0,1433.0,8759.0,1679.0,2533.0,34996.0,61573.0,7235.0,4706.0,494.0,3079.0,10152.0
2025-06-25,2640.0,579.0,3500.0,40081.0,265.0,10430.0,1790.0,10686.0,15671.0,18897.0,6117.0,1640.0,7074.0,1737.0,2256.0,32105.0,57908.0,7667.0,4555.0,401.0,2624.0,7485.0
2025-06-26,2621.0,520.0,4735.0,43868.0,266.0,10467.0,1912.0,12544.0,15489.0,19401.0,6169.0,1753.0,9811.0,1825.0,2771.0,34901.0,70596.0,7247.0,4593.0,457.0,3466.0,8817.0
2025-06-27,2582.0,544.0,5591.0,43354.0,327.0,10267.0,1926.0,16000.0,15157.0,18721.0,6074.0,1716.0,12874.0,2044.0,3538.0,35569.0,82953.0,8488.0,4550.0,391.0,3365.0,11879.0
2025-06-28,2093.0,498.0,5729.0,40948.0,267.0,7843.0,2552.0,16726.0,13634.0,13968.0,4870.0,1396.0,12990.0,1910.0,3433.0,29946.0,81851.0,9155.0,3279.0,437.0,3036.0,12399.0
2025-06-29,2155.0,396.0,3445.0,34541.0,272.0,7143.0,2037.0,14408.0,12620.0,12182.0,4236.0,1318.0,12576.0,1615.0,2706.0,26414.0,73049.0,7742.0,2876.0,438.0,2867.0,11740.0
2025-06-30,2713.0,508.0,3200.0,37856.0,267.0,9924.0,2302.0,11575.0,13416.0,18474.0,5704.0,1621.0,12487.0,1719.0,2180.0,35636.0,77090.0,6738.0,4572.0,383.0,2789.0,12489.0
2025-07-01,2726.0,511.0,2975.0,36484.0,309.0,9966.0,1910.0,11993.0,13934.0,18594.0,5707.0,1590.0,12293.0,1660.0,2175.0,34734.0,77308.0,6848.0,4522.0,431.0,2871.0,13072.0
2025-07-02,2729.0,487.0,3288.0,37146.0,304.0,10378.0,1997.0,11972.0,14466.0,18621.0,5762.0,1837.0,13153.0,1674.0,2254.0,35814.0,83319.0,6894.0,4445.0,446.0,2882.0,13451.0
2025-07-03,2652.0,533.0,3653.0,38081.0,303.0,10501.0,1824.0,12380.0,14792.0,18926.0,5932.0,1785.0,13265.0,1773.0,2290.0,37006.0,84002.0,7079.0,4672.0,422.0,2961.0,13509.0
2025-07-04,2574.0,529.0,4932.0,41195.0,296.0,10574.0,1673.0,15275.0,15306.0,18333.0,5870.0,1698.0,12915.0,2162.0,2999.0,36260.0,87223.0,8511.0,4569.0,463.0,3305.0,13015.0
2025-07-05,2074.0,442.0,5167.0,37885.0,297.0,8387.0,2524.0,16697.0,13371.0,14023.0,4968.0,1514.0,14586.0,2099.0,3287.0,32568.0,97242.0,8591.0,3244.0,450.0,3305.0,16023.0
2025-07-06,2045.0,458.0,3150.0,32873.0,334.0,7720.0,2183.0,13804.0,13025.0,12286.0,4241.0,1415.0,13260.0,1762.0,2627.0,29032.0,83022.0,7532.0,2872.0,415.0,2398.0,13194.0
2025-07-07,2705.0,512.0,2899.0,36265.0,316.0,10541.0,2039.0,10717.0,14560.0,18666.0,5891.0,1569.0,12699.0,1674.0,1940.0,36745.0,82058.0,6625.0,4658.0,428.0,2733.0,14065.0
2025-07-08,2524.0,452.0,2878.0,36360.0,338.0,10527.0,1939.0,11291.0,14398.0,18983.0,5557.0,1514.0,15646.0,1649.0,1860.0,35446.0,84860.0,6763.0,4603.0,428.0,2482.0,16036.0
2025-07-09,2678.0,507.0,3053.0,36474.0,270.0,10385.0,1879.0,12095.0,14194.0,18716.0,5865.0,1739.0,15236.0,1750.0,2030.0,35947.0,90883.0,7027.0,4604.0,458.0,2686.0,16424.0
2025-07-10,2679.0,517.0,3660.0,38367.0,346.0,10977.0,2001.0,12835.0,14665.0,19101.0,5915.0,1850.0,15642.0,1876.0,2193.0,36795.0,92464.0,7078.0,4765.0,450.0,2885.0,16009.0
2025-07-11,2558.0,556.0,4753.0,40270.0,302.0,10699.0,1915.0,14957.0,15045.0,18377.0,5877.0,1851.0,15561.0,1934.0,2987.0,37097.0,97673.0,8135.0,4542.0,463.0,3181.0,16245.0
2025-07-12,1902.0,411.0,5497.0,37452.0,322.0,8214.0,2529.0,16010.0,13117.0,14052.0,4891.0,1676.0,15842.0,1995.0,3199.0,32519.0,104303.0,8663.0,3387.0,422.0,3333.0,17510.0
2025-07-13,2252.0,457.0,2995.0,34876.0,337.0,7639.0,2067.0,14171.0,13116.0,12707.0,4392.0,1566.0,11685.0,1756.0,2591.0,27966.0,75233.0,8223.0,3009.0,466.0,2454.0,10936.0
2025-07-14,2827.0,481.0,2689.0,37293.0,349.0,10341.0,1774.0,9676.0,14942.0,18745.0,5905.0,1491.0,7591.0,1672.0,1698.0,32977.0,62373.0,7366.0,4708.0,440.0,2636.0,9249.0
2025-07-15,2857.0,544.0,3053.0,39550.0,290.0,10898.0,1853.0,10987.0,15225.0,18825.0,6141.0,1623.0,9398.0,1782.0,1874.0,35014.0,67542.0,6849.0,4677.0,490.0,2843.0,9331.0
2025-07-16,2862.0,523.0,3127.0,38744.0,340.0,10625.0,1592.0,10731.0,16215.0,18905.0,6012.0,1591.0,6827.0,1752.0,1230.0,31800.0,59285.0,8112.0,4645.0,481.0,2667.0,8148.0
2025-07-17,2727.0,511.0,3219.0,39825.0,274.0,9863.0,1578.0,10520.0,15906.0,18788.0,6092.0,1747.0,6855.0,1706.0,1706.0,30234.0,57016.0,7712.0,4632.0,473.0,2523.0,7438.0
2025-07-18,2455.0,522.0,4578.0,42520.0,299.0,10075.0,1765.0,14911.0,15440.0,18494.0,6312.0,1913.0,10247.0,2002.0,2747.0,34388.0,74742.0,8753.0,4456.0,408.0,3000.0,9531.0
2025-07-19,2241.0,466.0,4740.0,39053.0,336.0,8079.0,2263.0,14113.0,13840.0,13813.0,4944.0,1447.0,9690.0,1913.0,3054.0,28230.0,69657.0,9078.0,3223.0,405.0,2358.0,9147.0
2025-07-20,2107.0,382.0,2992.0,33214.0,282.0,6832.0,1897.0,13248.0,12145.0,12376.0,4253.0,1274.0,12077.0,1610.0,2882.0,26441.0,74585.0,7845.0,2884.0,391.0,1971.0,10806.0
2025-07-21,2661.0,460.0,2852.0,37724.0,290.0,10176.0,2160.0,12046.0,14101.0,18856.0,5901.0,1697.0,11918.0,1742.0,2515.0,36194.0,81186.0,6654.0,4605.0,368.0,2914.0,12302.0
2025-07-22,2756.0,515.0,3038.0,39130.0,316.0,10795.0,2049.0,12487.0,14951.0,19084.0,6056.0,1850.0,13108.0,1641.0,2722.0,36766.0,85482.0,6592.0,4630.0,460.0,3151.0,14001.0
2025-07-23,2685.0,495.0,3294.0,39311.0,316.0,10823.0,2195.0,13535.0,15069.0,19486.0,6157.0,1902.0,14022.0,1789.0,2519.0,36553.0,88901.0,6948.0,4784.0,482.0,3293.0,14148.0
2025-07-24,2707.0,508.0,3493.0,38443.0,303.0,10711.0,2071.0,13703.0,15125.0,19178.0,6101.0,1863.0,14705.0,1710.0,2778.0,35768.0,90925.0,6969.0,4780.0,417.0,3063.0,15003.0
2025-07-25,2599.0,629.0,4683.0,40334.0,362.0,10605.0,2086.0,15650.0,14981.0,19118.0,6137.0,1840.0,16967.0,1913.0,3349.0,36826.0,100705.0,7925.0,4672.0,466.0,3191.0,17041.0
2025-07-26,2082.0,486.0,4731.0,36817.0,271.0,8225.0,2527.0,15849.0,12894.0,14101.0,4852.0,1633.0,16371.0,1820.0,3265.0,32055.0,105048.0,8066.0,3387.0,370.0,2711.0,18846.0
2025-07-27,2401.0,408.0,3067.0,32780.0,320.0,7335.0,1932.0,15498.0,12449.0,12870.0,4299.0,1543.0,15398.0,1679.0,2809.0,28352.0,90857.0,7596.0,2914.0,449.0,2097.0,15802.0
2025-07-28,2911.0,503.0,2625.0,36213.0,289.0,10388.0,2109.0,12229.0,13956.0,18825.0,5857.0,1691.0,15219.0,1685.0,2407.0,37009.0,91418.0,6259.0,4788.0,438.0,2560.0,16448.0
2025-07-29,2788.0,529.0,3016.0,36753.0,351.0,10950.0,2030.0,12455.0,14669.0,19148.0,6070.0,1690.0,15508.0,1714.0,2292.0,36847.0,93237.0,6493.0,4721.0,483.0,2601.0,17508.0
2025-07-30,2789.0,523.0,3181.0,37516.0,312.0,10703.0,2196.0,13473.0,13911.0,18878.0,5961.0,1918.0,15116.0,1840.0,2452.0,36685.0,94219.0,6862.0,4635.0,467.0,2933.0,16769.0
2025-07-31,2344.0,540.0,3621.0,39154.0,344.0,10898.0,2124.0,13754.0,14865.0,19463.0,6281.0,1866.0,14313.0,2027.0,2560.0,36248.0,96180.0,6905.0,4653.0,459.0,2944.0,16038.0
2025-08-01,2671.0,524.0,4528.0,37728.0,283.0,10248.0,1843.0,15346.0,14089.0,18259.0,6055.0,1802.0,14756.0,1767.0,3333.0,35587.0,93763.0,7820.0,4513.0,382.0,2812.0,16625.0
2025-08-02,2113.0,405.0,5069.0,34344.0,324.0,7621.0,1867.0,15779.0,12108.0,13758.0,4744.0,1419.0,14412.0,1863.0,3714.0,29342.0,95701.0,7826.0,3315.0,-40.0,2654.0,16932.0
2025-08-03,2026.0,417.0,2668.0,30586.0,319.0,6889.0,2035.0,12885.0,11735.0,12160.0,4284.0,1277.0,10230.0,1640.0,2887.0,25251.0,70138.0,7658.0,2847.0,351.0,2105.0,10750.0
2025-08-04,2757.0,492.0,2579.0,35521.0,251.0,10213.0,2239.0,11184.0,14069.0,18735.0,5990.0,1563.0,11030.0,1592.0,2539.0,35026.0,75159.0,6428.0,4589.0,440.0,2552.0,12444.0
2025-08-05,2842.0,492.0,3146.0,37508.0,287.0,10836.0,2285.0,12137.0,14506.0,18896.0,6305.0,1600.0,12488.0,1770.0,2672.0,36141.0,84034.0,6811.0,4590.0,375.0,2873.0,13918.0
2025-08-06,2716.0,603.0,3044.0,37504.0,302.0,10755.0,2004.0,11383.0,15196.0,19101.0,6289.0,1570.0,9187.0,1706.0,2704.0,34360.0,71184.0,7059.0,4725.0,502.0,2813.0,10249.0
2025-08-07,2670.0,519.0,3762.0,38413.0,293.0,10966.0,2233.0,12689.0,14894.0,19152.0,6382.0,1803.0,12712.0,1816.0,3084.0,36341.0,85379.0,6833.0,4669.0,417.0,3259.0,13890.0
2025-08-08,2644.0,678.0,5048.0,40848.0,319.0,10657.0,2083.0,16096.0,15388.0,18970.0,6578.0,1785.0,12450.0,2048.0,3812.0,36779.0,87814.0,8004.0,4615.0,374.0,3357.0,13755.0
2025-08-09,2230.0,490.0,5415.0,38902.0,267.0,8206.0,2485.0,16465.0,13297.0,14203.0,5257.0,1540.0,11442.0,1964.0,3884.0,30446.0,82932.0,8590.0,3341.0,402.0,3637.0,11818.0
2025-08-10,2350.0,472.0,3156.0,34047.0,303.0,7362.0,2040.0,15368.0,12794.0,12813.0,4633.0,1558.0,12815.0,1735.0,3256.0,29037.0,81391.0,7683.0,2948.0,466.0,2957.0,12725.0
2025-08-11,2948.0,495.0,3069.0,36502.0,274.0,10377.0,2076.0,11456.0,14390.0,19037.0,6610.0,1594.0,10224.0,1792.0,2466.0,37062.0,76461.0,6839.0,4605.0,440.0,3261.0,11266.0
2025-08-12,2946.0,565.0,3225.0,37923.0,342.0,10966.0,2125.0,12479.0,14797.0,19496.0,6454.0,1812.0,12055.0,1824.0,2593.0,37559.0,85689.0,6599.0,4770.0,426.0,3298.0,13727.0
2025-08-13,2883.0,585.0,3221.0,37408.0,336.0,10845.0,1859.0,11432.0,16797.0,19172.0,6187.0,1621.0,7694.0,1842.0,2234.0,31866.0,61485.0,7645.0,4684.0,438.0,2486.0,8362.0
2025-08-14,2810.0,543.0,4233.0,40065.0,351.0,10249.0,1715.0,14752.0,15398.0,18309.0,6539.0,1810.0,10032.0,2155.0,3216.0,34222.0,74455.0,7841.0,4337.0,456.0,2923.0,10126.0
2025-08-15,2125.0,490.0,4319.0,35402.0,269.0,7772.0,1752.0,15956.0,12757.0,13173.0,4805.0,1586.0,11562.0,2077.0,3290.0,29492.0,82831.0,8134.0,3039.0,414.0,3213.0,12489.0
2025-08-16,2118.0,476.0,4482.0,35725.0,275.0,8166.0,2321.0,15755.0,12754.0,13591.0,4804.0,1633.0,12384.0,1923.0,3176.0,30437.0,88563.0,8052.0,3162.0,377.0,3660.0,14028.0
2025-08-17,2245.0,425.0,2816.0,31504.0,295.0,7040.0,1864.0,13627.0,12043.0,11886.0,4390.0,1498.0,10914.0,1675.0,2503.0,27162.0,76096.0,7284.0,2909.0,414.0,2744.0,11629.0
2025-08-18,2849.0,464.0,2420.0,33105.0,265.0,10033.0,1899.0,10351.0,13568.0,18429.0,5816.0,1551.0,9096.0,1557.0,1948.0,34582.0,74564.0,6615.0,4434.0,357.0,2387.0,11504.0
2025-08-19,2887.0,537.0,2948.0,35774.0,264.0,10467.0,2029.0,11680.0,14418.0,19057.0,6284.0,1791.0,10727.0,1667.0,2028.0,36270.0,82486.0,6590.0,4711.0,375.0,2998.0,13060.0
2025-08-20,2867.0,555.0,3082.0,37020.0,249.0,10589.0,1948.0,12374.0,14138.0,19189.0,6280.0,1786.0,11210.0,1654.0,2158.0,37016.0,84344.0,6863.0,4650.0,455.0,2771.0,13257.0
2025-08-21,2698.0,533.0,3620.0,36881.0,274.0,10576.0,1864.0,12814.0,14776.0,19487.0,6410.0,1843.0,11837.0,1821.0,2097.0,37278.0,89513.0,6864.0,4673.0,360.0,3061.0,14323.0
2025-08-22,2585.0,558.0,4536.0,38580.0,303.0,10366.0,1856.0,14770.0,15003.0,19033.0,6350.0,1751.0,13232.0,1975.0,2853.0,36705.0,93949.0,7953.0,4552.0,409.0,3085.0,14969.0
2025-08-23,2277.0,540.0,4724.0,38323.0,259.0,8706.0,1743.0,15667.0,13660.0,14583.0,5121.0,1445.0,12854.0,2033.0,3098.0,32953.0,97965.0,8463.0,3419.0,348.0,3258.0,15383.0
2025-08-24,2271.0,423.0,3027.0,33424.0,272.0,7517.0,1439.0,14676.0,12954.0,12537.0,4679.0,1501.0,12552.0,1748.0,2811.0,29617.0,86310.0,7888.0,3024.0,438.0,2552.0,13431.0
2025-08-25,2848.0,476.0,2709.0,35109.0,264.0,10118.0,1484.0,10874.0,14052.0,18857.0,5974.0,1644.0,9693.0,1591.0,1995.0,36351.0,78137.0,6955.0,4684.0,400.0,2515.0,11870.0
2025-08-26,2806.0,506.0,3029.0,37735.0,308.0,10394.0,1457.0,11774.0,14752.0,19254.0,6177.0,1630.0,10104.0,1762.0,1990.0,35844.0,77968.0,6852.0,4663.0,385.0,2991.0,11649.0
2025-08-27,2725.0,521.0,3574.0,37734.0,284.0,10826.0,1653.0,12552.0,14657.0,19429.0,6481.0,1776.0,10381.0,1638.0,2269.0,37230.0,83046.0,7127.0,4677.0,389.0,3039.0,12856.0
2025-08-28,2664.0,544.0,3806.0,38819.0,278.0,10491.0,1715.0,12905.0,15056.0,19656.0,6503.0,1868.0,10647.0,1774.0,2489.0,37477.0,85681.0,7060.0,4726.0,376.0,3075.0,12639.0
2025-08-29,2620.0,594.0,4640.0,39894.0,303.0,9920.0,1742.0,14915.0,14990.0,18891.0,6316.0,1737.0,11444.0,2020.0,2842.0,35424.0,87103.0,8583.0,4586.0,417.0,2714.0,13268.0
2025-08-30,2055.0,510.0,4538.0,38166.0,263.0,8180.0,2303.0,16078.0,13448.0,14338.0,5200.0,1574.0,11568.0,1889.0,2981.0,31163.0,90953.0,8779.0,3343.0,405.0,3103.0,13647.0
