event_month,mapped_pos_item_code,mapped_item_name,category_l,category_m,total_events,unique_users,weighted_interest_score,view_count,cart_add_count,wishlist_add_count,first_event_date_in_month,cart_add_per_100_views
2025-03,170938,비어)칭따오넌알콜레몬330ml캔,맥주,무알콜맥주,13,7,13.0,10,0,2,2025-03-02,0.0
2025-03,062564,일동)하이뮨액티브커피250ml,유음료,프로틴 음료,9,4,13.0,7,2,0,2025-03-13,28.5714
2025-03,600874,삼경)코로로복숭아젤리40g,과자,젤리류,10,7,13.0,6,2,1,2025-03-06,33.3333
2025-03,109886,핫카이산 다이긴죠,전통주,기타전통주,10,8,13.0,8,1,1,2025-03-07,12.5
2025-03,124604,추사40도500ml,전통주,기타전통주,11,9,13.0,10,1,0,2025-03-25,10.0
2025-03,105299,대호)Big복숭아아이스티320ml,즉석음료,파우치,9,4,13.0,5,3,0,2025-03-21,60.0
2025-03,061852,동원)쿨피스복숭아180ml,유음료,냉장주스,11,10,13.0,9,0,2,2025-03-06,0.0
2025-03,073502,동원)황금치킨닭가슴살블랙페퍼,냉장,냉장간식,10,7,13.0,8,1,1,2025-03-03,12.5
2025-03,153038,효성)한주본소금1kg,조미료/건물,조미료,14,4,13.0,8,2,1,2025-03-20,25.0
2025-03,124266,롯데)듬뿍에그유부초밥,미반,초밥류,13,8,13.0,11,1,0,2025-03-28,9.0909
2025-03,123850,윈저12년 500ml,양주와인,양주,11,9,13.0,10,1,0,2025-03-02,10.0
2025-03,132703,하림)장인라면담백한맛용기,면,용기면,12,5,13.0,7,2,1,2025-03-01,28.5714
2025-03,071565,장충동)슬라이스족발425g,냉장,냉장안주,12,7,13.0,9,1,1,2025-03-02,11.1111
2025-03,370990,P&G)다우니향페브리즈370ml_H,가정용품,방향제,12,12,13.0,11,0,1,2025-03-03,0.0
2025-03,391130,깨끗한)디어스킨입는오버4P(M),위생용품,생리대,10,7,13.0,7,0,3,2025-03-02,0.0
2025-03,108596,대상)안주야오치즈바질토마토30g,안주,스낵안주,12,5,13.0,7,2,1,2025-03-09,28.5714
2025-03,132041,오뚜기)진라면순한맛봉지,면,봉지면,9,6,13.0,7,2,0,2025-03-01,28.5714
2025-03,201510,해태)포도봉봉340ml,음료,주스,9,6,13.0,7,2,0,2025-03-14,28.5714
2025-03,107808,K리그산리오)인형 키링_턱시도샘,문구/완구,일반완구,12,7,13.0,11,0,1,2025-03-08,0.0
2025-03,601537,에스씨)기가마시멜로우마일드,과자,캔디류,11,10,13.0,9,0,2,2025-03-02,0.0
2025-03,107526,K리그산리오 턱시도샘인형,문구/완구,일반완구,12,11,13.0,11,0,1,2025-03-08,0.0
2025-03,190229,진로)참이슬200ml포켓,전통주,소주,9,4,13.0,7,2,0,2025-03-05,28.5714
2025-03,109175,오리온)아이셔잼젤리72g,과자,젤리류,13,7,13.0,10,0,2,2025-03-06,0.0
2025-03,181047,천지람500ml,전통주,기타전통주,11,7,13.0,7,1,2,2025-03-01,14.2857
2025-03,601396,에이스)긴비스초코듬뿍비스킷,과자,비스킷류,12,9,13.0,8,0,3,2025-03-01,0.0
2025-03,412218,듀라셀)디럭스AA2입_H,일용잡화,건전지,9,6,13.0,7,2,0,2025-03-02,28.5714
2025-03,390940,유한)좋은느낌좋은순면울날대16P,위생용품,생리대,11,10,13.0,10,1,0,2025-03-13,10.0
2025-03,092392,돌코리아)후룻컵복숭아198g,신선,과일,9,2,13.0,7,2,0,2025-03-15,28.5714
2025-03,132460,농심)신라면블랙봉지,면,봉지면,11,8,13.0,8,2,0,2025-03-03,25.0
2025-03,401388,해외)에이스밴드S(혼합형)_H,약품/의료품,의약외품,9,4,13.0,5,3,0,2025-03-21,60.0
2025-03,073454,한양)쫄깃쫄깃훈제닭다리180g,냉장,냉장안주,10,8,13.0,8,1,1,2025-03-07,12.5
2025-03,072717,장충동)쫄깃한편육150g,냉장,냉장안주,10,6,13.0,8,1,1,2025-03-09,12.5
2025-03,105699,오츠카)나랑드사이다345ml캔,음료,탄산음료,10,6,13.0,8,1,1,2025-03-04,12.5
2025-03,601386,미성)콴타브레이크25g,과자,초콜릿,11,9,13.0,7,1,2,2025-03-01,14.2857
2025-03,109633,로로)스모어바닐라아이스110g,아이스크림,노벨티,13,8,13.0,13,0,0,2025-03-02,0.0
2025-03,107802,K리그산리오)인형 키링_위시미멜,문구/완구,일반완구,13,11,13.0,13,0,0,2025-03-08,0.0
2025-03,141022,CJ)햇반매일잡곡밥210g,가공식품,가공미반류,13,12,13.0,13,0,0,2025-03-01,0.0
2025-03,123524,★미루)로즈마리(소),과자,캔디류,13,13,13.0,13,0,0,2025-03-12,0.0
2025-03,112107,롯데)자일리톨오리지날23g,과자,껌,11,4,13.0,6,3,0,2025-03-18,50.0
2025-03,601158,롯데)오잉노가리칩청양마요60g,과자,스낵류,11,4,13.0,5,2,2,2025-03-05,40.0
2025-03,106529,마라순살꼬치,즉석 식품,즉석치킨,10,7,13.0,8,1,1,2025-03-03,12.5
2025-03,123851,레미마틴 VSOP 700ml,양주와인,양주,11,10,13.0,9,0,2,2025-03-02,0.0
2025-03,115303,돈훌리오 블랑코 750ml,양주와인,양주,12,11,13.0,11,0,1,2025-03-01,0.0
2025-03,053125,고래사)모둠어묵꼬치,즉석 식품,즉석간식,13,12,13.0,13,0,0,2025-03-14,0.0
2025-03,109900,하쿠시카 혼죠조팩(2입),전통주,기타전통주,12,10,13.0,11,0,1,2025-03-01,0.0
2025-03,180909,롯데)순하리레몬진4.5 500ml캔,전통주,기타전통주,13,7,13.0,9,2,0,2025-03-05,22.2222
2025-03,115349,롯데)가나프리미엄랑드샤쇼콜라91g,과자,비스킷류,9,6,13.0,6,1,2,2025-03-05,16.6667
2025-03,112572,롯데)이브껌,과자,껌,8,6,13.0,5,2,1,2025-03-05,40.0
2025-03,119028,농심)츄파춥스탄산캔디15g,과자,캔디류,12,11,13.0,11,0,1,2025-03-12,0.0
2025-03,109997,글렌고인 10년 ,양주와인,양주,13,12,13.0,13,0,0,2025-03-02,0.0
2025-03,109278,에프투)매콤닭발&간장닭똥집200g,냉동,조리냉동,13,9,13.0,10,0,2,2025-03-04,0.0
2025-03,115281,매일)로쉐콜렉션T-24,과자,초콜릿,11,8,13.0,9,0,2,2025-03-03,0.0
2025-03,109118,나뚜루)비건초콜릿&아몬드파인트474ml,아이스크림,고급,10,8,13.0,8,1,1,2025-03-09,12.5
2025-03,132474,오뚜기)진짜쫄면봉지,면,봉지면,12,9,13.0,9,1,1,2025-03-02,11.1111
2025-03,360871,PB)남성여행용세트_H,H&B,여행용상품,12,7,13.0,9,1,1,2025-03-05,11.1111
2025-03,112123,크라운)새콤달콤복숭아29g,과자,캔디류,8,3,13.0,5,2,1,2025-03-13,40.0
2025-03,161770,정화)허니버터오징어52g,안주,오징어,11,7,13.0,7,1,2,2025-03-02,14.2857
2025-03,106665,해태)감자칩더블솔트(빵빵이)60g,과자,스낵류,14,9,13.0,10,1,1,2025-03-04,10.0
2025-03,601360,롯데)제로마일드초콜릿50g,과자,초콜릿,11,6,13.0,8,2,0,2025-03-05,25.0
2025-03,109853,삿포로맥주350ml(24입),맥주,수입맥주,13,9,13.0,11,1,0,2025-03-04,9.0909
2025-03,109917,레티자레드(12입),양주와인,와인,13,13,13.0,13,0,0,2025-03-01,0.0
2025-03,150976,끌레도르)베리믹스바90ml,아이스크림,노벨티,12,9,13.0,11,0,1,2025-03-04,0.0
2025-03,191297,리커)제네시스까베네쇼비뇽750ml,양주와인,와인,12,9,12.0,10,1,0,2025-03-01,10.0
2025-03,180159,오비)카스라이트355ml캔,맥주,국산맥주,8,5,12.0,6,2,0,2025-03-12,33.3333
2025-03,113962,롯데)허쉬쿠키앤초코40g,과자,초콜릿,7,7,12.0,2,0,5,2025-03-07,0.0
2025-03,113368,오리온)핫브레이크45g,과자,초콜릿,10,6,12.0,7,2,0,2025-03-06,28.5714
2025-03,390503,CJ)NEW참그린500g_H,가정용품,세제류,10,5,12.0,7,2,0,2025-03-07,28.5714
2025-03,123370,라포스톨 그랑 셀렉션 까르메네르,양주와인,와인,12,12,12.0,12,0,0,2025-03-04,0.0
2025-03,072316,본죽)야채죽270g,냉장,냉장간편식,12,8,12.0,12,0,0,2025-03-06,0.0
2025-03,150253,나뚜루)바닐라컵100ml,아이스크림,고급,12,6,12.0,8,2,0,2025-03-03,25.0
2025-03,112031,동서)오레오초코100g,과자,비스킷류,11,5,12.0,6,2,1,2025-03-06,33.3333
2025-03,220542,동원)양반쇠고기죽285g,가공식품,가공미반류,10,3,12.0,7,2,0,2025-03-07,28.5714
2025-03,111616,롯데)해바라기초코볼30g,과자,초콜릿,9,6,12.0,7,1,1,2025-03-08,14.2857
2025-03,105859,삼립)미각바닐라카스테라롤128g,빵,간식빵,10,9,12.0,8,0,2,2025-03-03,0.0
2025-03,123305,정지선)동파육180g,냉장,냉장안주,11,4,12.0,7,0,3,2025-03-02,0.0
2025-03,140809,오뚜기)새송이쇠고기죽285g,가공식품,가공미반류,10,9,12.0,8,0,2,2025-03-02,0.0
2025-03,161607,머거본)맛땅콩40g,안주,너트류,9,5,12.0,5,2,1,2025-03-09,40.0
2025-03,117122,롯데)스카치캔디157g,과자,캔디류,6,3,12.0,3,3,0,2025-03-16,100.0
2025-03,420680,모나미)네임펜_후크형_H,문구/완구,일반문구,12,9,12.0,10,1,0,2025-03-02,10.0
2025-03,116096,삼립)달콤딸기패스츄리100g,빵,간식빵,12,10,12.0,12,0,0,2025-03-02,0.0
2025-03,108611,팜스)컷팅양배추1/4,신선,야채,13,7,12.0,9,1,1,2025-03-05,11.1111
2025-03,106117,G)라무네소다벚꽃에디션,음료,탄산음료,8,7,12.0,4,0,4,2025-03-01,0.0
2025-03,141726,휴드)세븐틴매콤달콤떡볶이,가공식품,가공미반류,11,5,12.0,10,0,1,2025-03-16,0.0
2025-03,124583,진도홍주40도375ml(2입),전통주,기타전통주,10,9,12.0,9,1,0,2025-03-19,11.1111
2025-03,107185,CJ)비비고떡볶이치즈108g,가공식품,가공미반류,13,8,12.0,9,1,1,2025-03-05,11.1111
2025-03,062491,일동)하이뮨액티브250ml,유음료,프로틴 음료,9,4,12.0,7,1,1,2025-03-06,14.2857
2025-03,402086,해외)001콘돔2입_H,약품/의료품,의약외품,12,7,12.0,10,1,0,2025-03-01,10.0
2025-03,191890,디카이퍼 카시스700ml,양주와인,리쿼,11,10,12.0,10,0,1,2025-03-03,0.0
2025-03,105308,대호)벤티블랙아메리카노500ml,즉석음료,파우치,11,2,12.0,10,0,1,2025-03-16,0.0
2025-03,072487,대림)스노우크랩킹70g,냉장,냉장간식,10,5,12.0,7,2,0,2025-03-07,28.5714
2025-03,106463,MDS)NEW미트파스타230g,간식,냉장피자,8,1,12.0,6,2,0,2025-03-16,33.3333
2025-03,109985,아카시타이 토쿠베츠 준마이,전통주,기타전통주,13,12,12.0,11,0,1,2025-03-01,0.0
2025-03,111548,크라운)초코하임3300(9입),과자,비스킷류,9,4,12.0,5,2,1,2025-03-07,40.0
2025-03,030542,삼립)슈퍼슈프림치즈부리또120g,간식,냉장피자,11,8,12.0,10,0,1,2025-03-03,0.0
2025-03,093591,돌코리아)후룻바틀망고666g,신선,과일,10,4,12.0,7,2,0,2025-03-09,28.5714
2025-03,123686,오제키 원컵 엑스트라(5입) (캠핑추천),전통주,기타전통주,12,11,12.0,12,0,0,2025-03-17,0.0
2025-03,102014,롯데)자일리톨용기껌,과자,껌,9,8,12.0,7,1,1,2025-03-04,14.2857
2025-03,123541,더 나파 레드,양주와인,와인,11,10,12.0,10,0,1,2025-03-02,0.0
2025-03,124332,샤또 레오빌라스까스 18,양주와인,와인,12,12,12.0,12,0,0,2025-03-15,0.0
2025-03,124475,위드)유니프그린베지주스200ml,유음료,냉장주스,9,5,12.0,7,1,1,2025-03-21,14.2857
2025-03,360759,존슨)리스테린쿨민트250ml_H,H&B,치약,12,6,12.0,8,2,0,2025-03-06,25.0
2025-03,113427,롯데)크런키볼2800,과자,초콜릿,9,3,12.0,7,1,1,2025-03-08,14.2857
2025-03,601419,훼밀리)케어베어자일리톨구미(요,과자,젤리류,10,7,12.0,7,2,0,2025-03-07,28.5714
2025-03,093863,롯데)한끼밥상양파400g,신선,야채,12,9,12.0,12,0,0,2025-03-08,0.0
2025-03,201418,칠성)트레비(라임)500ml,음료,생수,9,5,12.0,5,2,1,2025-03-14,40.0
2025-03,601055,농심)포테토칩잭슨페퍼로니50g,과자,스낵류,8,4,12.0,5,1,2,2025-03-07,20.0
2025-03,180265,한국술)국순당생막걸리750ml,전통주,막걸리,11,9,12.0,10,0,1,2025-03-05,0.0
2025-03,180913,국순당)명작복분자375ml,전통주,기타전통주,12,6,12.0,8,2,0,2025-03-01,25.0
2025-03,106818,삼립)뮤츠의밀크롤85g,빵,간식빵,11,9,12.0,10,0,1,2025-03-13,0.0
2025-03,192127,산타리타메달야레알그란샤도,양주와인,와인,10,9,12.0,8,0,2,2025-03-01,0.0
2025-03,106651,광동)비타500제로스파클링150ml,음료,기능성드링크,9,7,12.0,4,1,3,2025-03-01,25.0
2025-03,115472,탐나불린 저먼피노누아 700ml,양주와인,양주,13,12,12.0,11,0,1,2025-03-08,0.0
2025-03,201504,광동)대추쌍화150ml,음료,기능성드링크,10,6,12.0,7,2,0,2025-03-07,28.5714
2025-03,123680,키쿠스이 준마이,전통주,기타전통주,12,6,12.0,10,1,0,2025-03-18,10.0
2025-03,191122,아사히)크루저블루베리275ml병,양주와인,리쿼,12,7,12.0,10,1,0,2025-03-05,10.0
2025-03,201964,HK)컨디션CEO150ml,음료,기능성드링크,10,5,12.0,7,2,0,2025-03-06,28.5714
2025-03,115682,빙그레)뽀로로와친구들치즈맛65g,과자,비스킷류,8,4,12.0,4,3,0,2025-03-08,75.0
2025-03,110723,삼양)짱구115g,과자,스낵류,11,8,12.0,10,0,1,2025-03-08,0.0
2025-03,123379,비네암 바이오 풀 AOC 보르도,양주와인,와인,12,12,12.0,12,0,0,2025-03-04,0.0
2025-03,123236,하이네켄실버500ml캔(24입),맥주,수입맥주,11,4,12.0,8,1,1,2025-03-17,12.5
2025-03,360459,해외)003콘돔3입_H,약품/의료품,의약외품,10,6,12.0,7,2,0,2025-03-05,28.5714
2025-03,117824,오리온)태양의맛썬갈릭바게트,과자,스낵류,9,6,12.0,4,1,3,2025-03-02,25.0
2025-03,105998,광동)썬키스트제로자두자몽소다600ml,음료,탄산음료,9,4,12.0,4,1,3,2025-03-01,25.0
2025-03,106028,해태)가루비감자칩55g,과자,스낵류,9,9,12.0,6,0,3,2025-03-05,0.0
2025-03,151486,대상)연겨자35g,조미료/건물,조미료,6,3,12.0,3,3,0,2025-03-25,100.0
2025-03,107786,K리그산리오)인형_턱시도샘,문구/완구,일반완구,11,9,12.0,10,0,1,2025-03-03,0.0
2025-03,062592,PB)헬로맨바닐라라떼320ml,유음료,컵커피,8,6,12.0,5,1,2,2025-03-09,20.0
2025-03,119350,롯데)왓따판박이(도라에몽),과자,껌,10,3,12.0,7,2,0,2025-03-13,28.5714
2025-03,062102,칠성)오가닉레드비트&토마토주스,유음료,냉장주스,10,7,12.0,7,2,0,2025-03-08,28.5714
2025-03,107809,K리그산리오)인형 키링_코로쿠리링,문구/완구,일반완구,9,5,12.0,7,1,1,2025-03-07,14.2857
2025-03,413524,동원)뉴트리스틱(참치연어)_H,일용잡화,반려동물용품,12,9,11.5,11,0,0,2025-03-08,0.0
2025-03,202186,OKF)워터멜론500ml,음료,주스,8,7,11.0,5,0,3,2025-03-02,0.0
2025-03,114335,스위트)트롤리사우어글로웜즈미니200g,과자,젤리류,9,4,11.0,6,2,0,2025-03-15,33.3333
2025-03,361531,동아)가그린오리지널100ml_H,H&B,치약,7,4,11.0,5,2,0,2025-03-12,40.0
2025-03,105684,산토리)메이커스마크750ml,양주와인,양주,11,9,11.0,11,0,0,2025-03-02,0.0
2025-03,109947,래빗 홀 케이브힐 750ml,양주와인,양주,10,8,11.0,9,0,1,2025-03-03,0.0
2025-03,107432,K리그X산리오 스트랩키링(페클/인천),문구/완구,일반완구,10,9,11.0,9,0,1,2025-03-10,0.0
2025-03,113141,세노테 블랑코 700ml,양주와인,양주,10,10,11.0,9,0,1,2025-03-03,0.0
2025-03,112723,일신)푸쉬팝,과자,캔디류,9,7,11.0,8,1,0,2025-03-14,12.5
2025-03,170431,벨트)볼파스엔젤맨라거568ml캔,맥주,수입맥주,10,8,11.0,7,1,1,2025-03-02,14.2857
2025-03,061196,매일)바리스타카라멜250ml,유음료,컵커피,9,5,11.0,6,2,0,2025-03-13,33.3333
2025-03,072838,리치푸드)오리지널스모크닭다리1,냉장,냉장안주,9,6,11.0,8,1,0,2025-03-07,12.5
2025-03,109907,구로시라나미,전통주,기타전통주,11,8,11.0,11,0,0,2025-03-08,0.0
2025-03,170398,오비)new카프리330ml병,맥주,국산맥주,7,3,11.0,5,2,0,2025-03-14,40.0
2025-03,119001,동아)박카스맛젤리사우어50g,과자,젤리류,8,4,11.0,3,1,3,2025-03-07,33.3333
2025-03,108067,정관장)에브리타임리프레시1포,건강/기호식품,건강/이너뷰티,11,11,11.0,11,0,0,2025-03-01,0.0
2025-03,124327,샤또 브랑깡뜨냑18,양주와인,와인,9,8,11.0,7,0,2,2025-03-15,0.0
2025-03,109919,세익크리드그랑리져브(6입),양주와인,와인,11,11,11.0,11,0,0,2025-03-01,0.0
2025-03,413583,동원)뉴트리스틱(참치)_H,일용잡화,반려동물용품,11,9,11.0,11,0,0,2025-03-07,0.0
2025-03,370428,동아)템포슈퍼10입,위생용품,생리대,7,3,11.0,5,2,0,2025-03-01,40.0
2025-03,141487,오뚜기)옛날쌀떡국용기166.6g,가공식품,가공미반류,8,4,11.0,6,1,1,2025-03-15,16.6667
2025-03,105290,올리)순수얼음3kg,즉석음료,얼음,11,6,11.0,11,0,0,2025-03-03,0.0
2025-03,108957,프로엠)트윙클다이아set,과자,비스킷류,11,11,11.0,11,0,0,2025-03-03,0.0
2025-03,202192,광동)비타500허니로열100ml,음료,기능성드링크,7,4,11.0,5,2,0,2025-03-05,40.0
2025-03,390875,유한)좋은느낌울트라날개중18P,위생용품,생리대,11,11,11.0,11,0,0,2025-03-04,0.0
2025-03,113144,발블레어 12년 700ml,양주와인,양주,10,10,11.0,9,0,1,2025-03-01,0.0
2025-03,390857,하기스물놀이기저귀팬티5단계3입,위생용품,기저귀,7,2,11.0,5,2,0,2025-03-22,40.0
2025-03,192567,힐패밀리베럴블랜드750ml,양주와인,와인,10,7,11.0,9,0,1,2025-03-01,0.0
2025-03,123480,델리카토 아이러니 까베르네 소비뇽,양주와인,와인,10,8,11.0,9,0,1,2025-03-01,0.0
2025-03,113154,엘리먼츠 오브 아일라 버번캐스크 700ml,양주와인,양주,10,10,11.0,9,0,1,2025-03-01,0.0
2025-03,390891,LG)내몸에순한면라이너28P,위생용품,생리대,11,5,11.0,6,1,2,2025-03-11,16.6667
2025-03,201488,동서)TOP더블랙380ml,음료,커피음료,9,4,11.0,6,2,0,2025-03-08,33.3333
2025-03,052659,칠성)칸타타헤이즐넛230ml,즉석음료,파우치,9,3,11.0,4,3,0,2025-03-06,75.0
2025-03,211790, 해태)시모나꿀호떡120ml,아이스크림,노벨티,6,5,11.0,2,1,3,2025-03-03,50.0
2025-03,123525,★미루)후르츠캔디(대),과자,캔디류,11,7,11.0,11,0,0,2025-03-12,0.0
2025-03,201576,코카)씨그램(라임)350ml,음료,생수,10,7,11.0,9,0,1,2025-03-12,0.0
2025-03,117755,해태)포키오리지날46g,과자,비스킷류,8,7,11.0,6,1,1,2025-03-04,16.6667
2025-03,161859,홍선)일품통육포40g,안주,육포,9,4,11.0,4,3,0,2025-03-07,75.0
2025-03,109914,알카레드(12입),양주와인,와인,9,7,11.0,8,1,0,2025-03-01,12.5
2025-03,123238,타이거라들러500ml캔(24입),맥주,수입맥주,9,9,11.0,7,0,2,2025-03-02,0.0
2025-03,061931,몽블랑)까망베르큐브치즈100g,유음료,유제품,8,5,11.0,6,1,1,2025-03-08,16.6667
2025-03,111782,롯데)가나초코바45g,과자,초콜릿,9,4,11.0,8,1,0,2025-03-14,12.5
2025-03,152086,대상)허브맛솔트(마늘양파),조미료/건물,조미료,6,3,11.0,3,2,1,2025-03-04,66.6667
2025-03,108451,동서)레드불퍼플250ml,음료,기능성드링크,12,7,11.0,6,2,1,2025-03-05,33.3333
2025-03,107265,5개 이상 구매시 50% 할인 빙그레)생귤탱귤제로70ml,아이스크림,노벨티,11,8,11.0,8,0,2,2025-03-05,0.0
2025-03,107436,K리그X산리오 스트랩키링(쿠로미/포항),문구/완구,일반완구,10,7,11.0,9,0,1,2025-03-11,0.0
2025-03,070142,서울)딸기우유200ml,유음료,가공우유,9,7,11.0,8,1,0,2025-03-04,12.5
2025-03,133721,대상)순창양념듬뿍쌈장200g,조미료/건물,장류,10,4,11.0,5,2,1,2025-03-17,40.0
2025-03,109889,핫카이산 세이슈,전통주,기타전통주,11,8,11.0,8,0,2,2025-03-03,0.0
2025-03,191082,레뱅드)로쉐마제까베르네쇼비뇽,양주와인,와인,11,8,11.0,9,1,0,2025-03-02,11.1111
2025-03,161284,동서)TOP스위트아메리카노275ml,음료,커피음료,7,3,11.0,5,2,0,2025-03-21,40.0
2025-03,202616,PB)런던의오후밀크티270ml,음료,차음료,9,9,11.0,7,0,2,2025-03-03,0.0
2025-03,601384,미성)실카초콜릿(아몬드)38g,과자,초콜릿,10,9,11.0,7,1,1,2025-03-08,14.2857
2025-03,124305,제이탑)큐브쫀득쿠키(후르츠)50g,디저트,냉장베이커리,8,5,11.0,6,1,1,2025-03-28,16.6667
2025-03,061750,빙그레)사이즈업라떼350ml,유음료,가공우유,7,4,11.0,5,2,0,2025-03-01,40.0
2025-03,109656,비알)우유에빠진딸기우유240ml,유음료,가공우유,10,6,11.0,5,2,1,2025-03-07,40.0
2025-03,200987,HK)컨디션헛개수340ml,음료,차음료,8,6,11.0,6,1,1,2025-03-05,16.6667
2025-03,109894,하쿠시카 쿠로마츠 쥰마이 모찌요단,전통주,기타전통주,9,8,11.0,7,0,2,2025-03-03,0.0
2025-03,123456,델리카토-날리헤드 올드바인 진판델,양주와인,와인,9,6,11.0,7,0,2,2025-03-02,0.0
2025-03,190506,52-09_FJ)예거마이스터700ml,양주와인,양주,11,8,11.0,11,0,0,2025-03-01,0.0
2025-03,212035,나뚜루)넛츠크림에스프레소바,아이스크림,고급,7,4,11.0,5,2,0,2025-03-02,40.0
2025-03,200844,칠성)핫식스250ml,음료,기능성드링크,7,5,11.0,5,2,0,2025-03-04,40.0
2025-03,108616,팜스)세척당근2입,신선,야채,12,3,11.0,6,2,1,2025-03-04,33.3333
2025-03,116653,MZ)홀스xs 레몬민트,과자,캔디류,7,4,11.0,4,1,2,2025-03-06,25.0
2025-03,109988,아카시타이 시아우메 우메슈,전통주,기타전통주,11,7,11.0,9,1,0,2025-03-01,11.1111
2025-03,123163,필스너우르켈 330ml병(24입),맥주,수입맥주,8,6,11.0,6,1,1,2025-03-05,16.6667
2025-03,123411,클룹)애사비소다500ml,음료,탄산음료,11,4,11.0,7,2,0,2025-03-28,28.5714
2025-03,123527,★미루)모나리자,과자,캔디류,11,9,11.0,11,0,0,2025-03-12,0.0
2025-03,113693,마틴밀러스 진700ml,양주와인,양주,10,10,11.0,9,0,1,2025-03-01,0.0
2025-03,061534,덴마크)얼라이브망고250ml,유음료,냉장주스,9,5,11.0,6,2,0,2025-03-13,33.3333
2025-03,601395,에이스)초코동물모양비스킷50G,과자,비스킷류,10,5,11.0,6,0,3,2025-03-06,0.0
2025-03,191965,아멜리에 샤를스파 리베르테,양주와인,와인,11,11,11.0,11,0,0,2025-03-01,0.0
2025-03,160518,동원)녹차350ml펫,음료,차음료,7,6,11.0,4,1,2,2025-03-02,25.0
2025-03,200820,웅진)꿀홍삼180ml,음료,전통음료,6,4,11.0,3,2,1,2025-03-04,66.6667
2025-03,114798,코노수르 싱글빈야드 피노누아750ml,양주와인,와인,11,9,11.0,11,0,0,2025-03-01,0.0
2025-03,161181,칠성)칸타타프리미엄라떼200,음료,커피음료,10,7,11.0,7,1,1,2025-03-03,14.2857
2025-03,201105,칠성)아이시스500ml(8.0),음료,생수,8,6,11.0,6,1,1,2025-03-01,16.6667
2025-03,109951,릴레블랑 750ml,양주와인,와인,11,11,11.0,11,0,0,2025-03-05,0.0
2025-03,160647,칠성)델몬트오렌지100 1.5L,음료,주스,9,4,11.0,6,2,0,2025-03-12,33.3333
2025-03,413560,마즈)쉬바참치와닭가슴살70g_H,일용잡화,반려동물용품,10,5,10.5,6,1,1,2025-03-04,16.6667
2025-03,109858,에비스맥주캔500ml(24입),맥주,수입맥주,8,6,10.0,6,0,2,2025-03-01,0.0
2025-03,109887,핫카이산도쿠베츠쥰마이,전통주,기타전통주,9,8,10.0,8,0,1,2025-03-02,0.0
2025-03,390874,유한)좋은느낌울트라날개중4P,위생용품,생리대,9,6,10.0,6,1,1,2025-03-08,16.6667
2025-03,220646,농심)보노포르치니스프3입,가공식품,상온간편식,9,5,10.0,6,1,1,2025-03-12,16.6667
2025-03,192491,마르텔VSOP700ml,양주와인,양주,10,7,10.0,7,0,2,2025-03-01,0.0
2025-03,118453,롯데)초단백질바40g,과자,프로틴/시리얼,10,9,10.0,10,0,0,2025-03-02,0.0
2025-03,202694,칠성)핫식스제로250ml,음료,기능성드링크,8,6,10.0,7,1,0,2025-03-02,14.2857
2025-03,124330,샤또 꼬스데스뚜르넬18,양주와인,와인,9,9,10.0,8,0,1,2025-03-17,0.0
2025-03,109893,하쿠시카 도쿠베츠 혼죠조 야마다니시끼,전통주,기타전통주,10,9,10.0,10,0,0,2025-03-03,0.0
2025-03,200694,칠성)칸타타콜드브루블랙275ml,음료,커피음료,6,4,10.0,4,2,0,2025-03-05,50.0
2025-03,108739,티젠)푸룬쏙50G,건강/기호식품,건강/이너뷰티,8,6,10.0,7,1,0,2025-03-11,14.2857
2025-03,062259,덴마크)얼라이브머스캣청포도250,유음료,냉장주스,8,4,10.0,5,2,0,2025-03-10,40.0
2025-03,105302,PB)명인딸기에이드230ml,즉석음료,파우치,8,4,10.0,5,2,0,2025-03-16,40.0
2025-03,119757,해태)자유시간들60g,과자,초콜릿,10,7,10.0,8,1,0,2025-03-06,12.5
2025-03,210824,해태)폴라포포도120ml,아이스크림,노벨티,10,7,10.0,8,1,0,2025-03-05,12.5
2025-03,133733,종가집)맛김치400g,냉장,냉장간편식,10,9,10.0,7,0,2,2025-03-05,0.0
2025-03,107009,글로브)버큇칩280g,과자,스낵류,6,3,10.0,4,2,0,2025-03-07,50.0
2025-03,411371,도루코)PACE6중날휴대면도기1입_H,H&B,면도용품,10,7,10.0,8,1,0,2025-03-01,12.5
2025-03,413120,PJ)애견양고기치즈100g_H,일용잡화,반려동물용품,6,3,10.0,4,2,0,2025-03-21,50.0
2025-03,141030,CJ)비비고스팸부대찌개460g,가공식품,상온간편식,10,10,10.0,10,0,0,2025-03-01,0.0
2025-03,062313,매일)바리스타라떼PET475ml,유음료,가공우유,8,7,10.0,7,1,0,2025-03-17,14.2857
2025-03,600705,비알)엄마는외계인초코볼,과자,초콜릿,7,3,10.0,2,1,3,2025-03-08,50.0
2025-03,191416,롯데)트로이목마까버네쇼비뇽750,양주와인,와인,10,7,10.0,10,0,0,2025-03-07,0.0
2025-03,120164,담터)호두아몬드율무차8입,건강/기호식품,차,10,5,10.0,6,2,0,2025-03-04,33.3333
2025-03,200810,동서)TOP블랙275ml,음료,커피음료,8,5,10.0,7,1,0,2025-03-12,14.2857
2025-03,391123,유한)좋은느낌무표백대형4P,위생용품,생리대,10,7,10.0,8,1,0,2025-03-11,12.5
