상품코드,상품명,상품대분류명,상품중분류명,상품소분류명,첫_판매일,마지막_판매일,판매_지속기간(일),판매_활성_월수,총_매출수량,총_매출금액,객단가,총_거래건수,취급_점포수,출시후_3일_매출액_합계,출시후_7일_매출액_합계,출시후_30일_매출액_합계,출시후_3일_매출액_평균,출시후_7일_매출액_평균,출시후_30일_매출액_평균,출시후_3일_매출수량_합계,출시후_7일_매출수량_합계,출시후_30일_매출수량_합계,야간_매출_비율,주말_매출_비율,피크_시간대
122561,경남)NEW레모나산10포,건강/기호식품,건강/이너뷰티,일반건강식품,2025-01-01 11:18:12,2025-12-31 20:20:43,364,12,3676.0,12794219.0,3480.4731,3923,325,125700.0,243800.0,730305.0,41900.0,34828.57,24343.5,36.0,70.0,210.0,0.16708437,0.24798192,13
601579,PB)단백질바넛츠50g,과자,프로틴/시리얼,영양바류,2025-01-01 01:02:44,2025-12-31 22:45:18,364,12,9342.0,13931315.0,1491.2561,10028,322,93918.0,228498.0,995037.0,31306.0,32642.572,33167.9,63.0,153.0,665.0,0.09905497,0.2193729,8
125362,PB)까르보나라파스타282.5g,냉장,냉장간편식,냉장면,2025-05-08 23:27:24,2025-12-31 21:02:40,236,8,3151.0,12143608.0,3853.8901,3332,249,165777.0,340927.0,1373973.0,55259.0,48703.855,45799.1,43.0,88.0,357.0,0.3110634,0.26343513,22
105290,올리)순수얼음3kg,즉석음료,얼음,대용량얼음,2025-01-01 00:07:30,2025-12-31 22:00:27,364,12,3765.0,17094540.0,4540.3823,4017,74,80400.0,235924.0,1059071.0,26800.0,33703.43,35302.367,18.0,52.0,234.0,0.16758473,0.34522298,19
120360,동서)맥심화이트골드20입,건강/기호식품,커피,믹스커피,2025-01-01 00:51:10,2025-12-31 23:06:37,364,12,6606.0,36193560.0,5478.892,6895,387,337500.0,849788.0,3434251.0,112500.0,121398.29,114475.03,65.0,164.0,669.0,0.12749702,0.25109738,8
081287,한울)꼬마단무지120g,냉장,냉장간편식,김치/단무지,2025-01-01 00:26:23,2025-12-31 22:53:29,364,12,13283.0,12388626.0,932.6678,13764,164,59641.0,146069.0,684824.0,19880.334,20867.0,22827.467,70.0,174.0,832.0,0.24338478,0.32608056,19
123782,CJ)1등급반숙대란2구,냉장,냉장간식,삶은계란,2025-01-23 00:09:54,2025-12-31 23:44:48,342,12,12294.0,29176584.0,2373.2378,12780,380,340353.0,627936.0,4673401.0,113451.0,89705.14,155780.03,143.0,264.0,1972.0,0.13445872,0.18162894,8
094199,세븐팜)GAP고추&모둠쌈300g,신선,야채,센터채소,2025-05-23 23:22:02,2025-12-26 13:06:37,216,6,26.0,179400.0,6900.0,26,3,6900.0,6900.0,13800.0,2300.0,985.7143,460.0,1.0,1.0,2.0,0.30769232,0.1923077,1
094226,세븐팜)신선한1등급달걀(4입),신선,수축산/계란,계란,2025-01-01 00:29:51,2025-12-31 23:58:00,364,12,10949.0,21657960.0,1978.0765,11539,173,178927.0,416611.0,1574957.0,59642.332,59515.855,52498.566,90.0,210.0,795.0,0.24848439,0.3154452,19
124663,코카)몬스터스트로베리355ml,음료,기능성드링크,에너지음료,2025-03-10 09:31:01,2025-12-31 23:50:28,296,10,44109.0,100305464.0,2274.0361,42621,373,94300.0,1200155.0,12349196.0,31433.334,171450.72,411639.88,41.0,525.0,5407.0,0.15787257,0.2607188,17
115569,하리보)스타믹스젤리100g,과자,젤리류,수입젤리,2025-01-01 00:14:18,2025-12-31 23:50:53,364,12,43419.0,89693384.0,2065.7634,46003,450,775814.0,1753466.0,7511238.0,258604.67,250495.14,250374.6,389.0,880.0,3770.0,0.14971532,0.29993793,18
081796,로투스)벨기에초코와플57g,빵,구움과자,구움과자,2025-01-01 00:04:00,2025-12-31 23:39:12,364,12,22312.0,36314132.0,1627.5605,22863,301,327770.0,819987.0,3613307.0,109256.664,117141.0,120443.57,193.0,483.0,2131.0,0.14786159,0.25696254,17
160691,칠성)밀키스２５０ｍｌ캔,음료,탄산음료,과일향탄산(소),2025-01-01 00:04:40,2025-12-31 23:44:25,364,12,70585.0,83657500.0,1185.2023,57040,422,499843.0,1109900.0,4676044.0,166614.33,158557.14,155868.14,334.0,742.0,3128.0,0.19653007,0.2729305,15
202376,칠성)레쓰비카페헤이즐넛라떼240,음료,커피음료,캔커피(일반),2025-01-01 00:29:42,2025-12-31 23:56:37,364,12,25488.0,32751436.0,1284.9747,24046,416,247370.0,557511.0,2363663.0,82456.664,79644.43,78788.766,205.0,458.0,1956.0,0.14861956,0.21852037,12
114919,롯데)더블크런키초코바36g,과자,초콜릿,바초콜릿,2025-01-01 00:27:06,2025-12-31 23:30:01,364,12,19550.0,24713630.0,1264.1243,20423,384,156604.0,382680.0,1792714.0,52201.332,54668.57,59757.133,143.0,349.0,1634.0,0.13437201,0.26986477,18
118447,롯데)핵짱셔요콜라50g,과자,젤리류,국산젤리,2025-01-01 00:07:29,2025-12-31 23:31:28,364,12,11866.0,14384974.0,1212.285,12382,308,152107.0,344376.0,1000044.0,50702.332,49196.57,33334.8,127.0,288.0,838.0,0.19084421,0.27766836,17
600169,마즈)이클립스소프트청포도45g,과자,캔디류,과일향캔디,2025-01-01 00:16:56,2025-12-29 22:38:20,362,12,3755.0,6729314.0,1792.0942,4037,203,144828.0,369072.0,1475238.0,48276.0,52724.57,49174.6,81.0,206.0,823.0,0.114463225,0.26847848,12
105720,오리온)아이셔츄레몬라임48g,과자,캔디류,소프트캔디,2025-01-01 01:09:00,2025-12-29 18:48:30,362,12,13820.0,13749447.0,994.89484,14284,279,154816.0,382160.0,1610382.0,51605.332,54594.285,53679.4,156.0,384.0,1620.0,0.15310158,0.24995093,13
125454,오리온)초코송이딸기45g,과자,비스킷류,크래커,2025-05-07 15:04:35,2025-12-31 23:39:10,238,8,20170.0,23986200.0,1189.2018,20747,385,394129.0,1034190.0,4643428.0,131376.33,147741.42,154780.94,331.0,870.0,3908.0,0.17581502,0.29088756,18
116320,오리온)도도한나쵸사워어니언92g,과자,스낵류,옥수수스낵,2025-01-01 00:30:14,2025-12-31 23:52:53,364,12,23570.0,34977052.0,1483.9648,24836,296,251835.0,627231.0,3012305.0,83945.0,89604.43,100410.164,169.0,422.0,2030.0,0.33416697,0.31283364,22
124418,매크로)레옹사우어비타민C자몽젤리80g,과자,젤리류,수입젤리,2025-02-27 16:24:03,2025-12-31 21:58:57,307,11,1773.0,4379967.0,2470.3706,1906,176,39080.0,103881.0,832041.0,13026.667,14840.143,27734.7,16.0,43.0,337.0,0.22070646,0.29162344,22
121959,삼양사)상쾌환스틱망고맛18g,건강/기호식품,숙취해소제,젤리제형,2025-01-01 00:03:59,2025-12-31 23:58:50,364,12,37046.0,94595816.0,2553.469,31872,438,1289702.0,2590761.0,9255750.0,429900.66,370108.72,308525.0,451.0,903.0,3224.0,0.51472116,0.3788422,22
062347,이디야)카페라떼300ml,유음료,컵커피,300ml 이상,2025-01-01 01:22:35,2025-12-31 22:34:39,364,12,8219.0,21809724.0,2653.574,8948,283,168796.0,338290.0,1458240.0,56265.332,48327.145,48608.0,66.0,128.0,585.0,0.16913772,0.27213603,8
201964,HK)컨디션CEO150ml,음료,기능성드링크,숙취해소음료,2025-01-01 00:12:02,2025-12-31 23:38:50,364,12,20046.0,199928110.0,9973.467,14662,364,1336000.0,3036000.0,14588700.0,445333.34,433714.28,486290.0,134.0,304.0,1460.0,0.42420095,0.23943797,21
109628,그린)닭가슴살햄듬뿍샌드,조리빵,샌드위치,샌드위치,2025-01-01 00:27:34,2025-06-26 07:57:21,176,6,18360.0,57874736.0,3152.2188,18797,348,996648.0,2309863.0,9138375.0,332216.0,329980.44,304612.5,315.0,731.0,2892.0,0.13024995,0.1955227,8
124391,그린)듬뿍크래미유부초밥,미반,초밥류,유부초밥,2025-02-26 08:39:58,2025-10-15 18:03:38,231,8,13628.0,47021890.0,3450.388,13978,366,1702368.0,2866822.0,10748244.0,567456.0,409546.0,358274.8,494.0,832.0,3116.0,0.16745502,0.20174868,12
124372,그린)제일맛집도시락,미반,도시락,도시락,2025-02-26 00:07:29,2025-10-16 00:42:32,232,9,12093.0,64978940.0,5373.269,12916,405,2532042.0,4489646.0,14129911.0,844014.0,641378.0,470997.03,472.0,835.0,2635.0,0.17533222,0.20031393,12
124431,피치)트위젤미니츄블루베리맛28g,과자,캔디류,소프트캔디,2025-02-26 13:17:07,2025-12-31 21:46:14,308,11,5463.0,4345362.0,795.4168,5676,207,77849.0,187484.0,1077059.0,25949.666,26783.428,35901.965,98.0,236.0,1354.0,0.13973059,0.26954922,18
119464,하늘)약과도넛60g,과자,비스킷류,쿠키,2025-01-01 00:21:27,2025-12-19 19:33:33,352,12,2200.0,2389365.0,1086.075,2442,73,23100.0,60985.0,284835.0,7700.0,8712.143,9494.5,21.0,56.0,262.0,0.12733383,0.1608758,8
124474,위드)유니프믹스베리주스200ml,유음료,냉장주스,냉장주스(소),2025-03-05 21:38:08,2025-12-31 23:16:30,301,10,7293.0,9704516.0,1330.6617,7709,346,65710.0,146600.0,971065.0,21903.334,20942.857,32368.834,31.0,71.0,567.0,0.19455674,0.2550967,8
124475,위드)유니프그린베지주스200ml,유음료,냉장주스,냉장주스(소),2025-03-05 20:46:34,2025-12-31 23:16:30,301,10,7412.0,9995116.0,1348.5046,7905,346,66918.0,142753.0,982441.0,22306.0,20393.285,32748.033,34.0,72.0,571.0,0.19422536,0.25628155,8
091530,스마일)바나나3입,신선,과일,직배과일,2025-01-01 00:48:25,2025-12-31 23:56:33,364,12,35371.0,99744770.0,2819.959,36931,63,710448.0,1473249.0,5612538.0,236816.0,210464.14,187084.6,255.0,529.0,2017.0,0.1824395,0.1880725,21
170082,광동)비타500 100ml병,음료,기능성드링크,비타민음료,2025-01-01 00:18:36,2025-12-31 23:50:29,364,12,90756.0,98555384.0,1085.938,90761,448,577310.0,1277857.0,5567265.0,192436.67,182551.0,185575.5,582.0,1287.0,5611.0,0.16042207,0.26121652,15
107349,MDS)베이컨로제파스타230g,간식,냉장피자,파스타/그라탕,2025-01-01 00:58:55,2025-12-31 23:21:08,364,12,6265.0,24108376.0,3848.1047,6653,314,147524.0,430315.0,1878304.0,49174.668,61473.57,62610.133,38.0,111.0,487.0,0.30750185,0.25940135,22
202494,동아)박카스디카페120ml,음료,기능성드링크,건강음료,2025-01-01 01:16:50,2025-11-19 10:45:34,322,10,6495.0,6145678.0,946.2168,5749,188,80888.0,192879.0,862464.0,26962.666,27554.143,28748.8,82.0,195.0,864.0,0.12415245,0.21088511,15
240513,PB)참고소한도시락김5g,조미료/건물,건해산물,농수산건물,2025-01-01 00:44:22,2025-12-30 12:07:15,363,12,6725.0,5359679.0,796.9783,7877,303,68107.0,141872.0,585131.0,22702.334,20267.428,19504.367,86.0,178.0,737.0,0.25181416,0.27522692,19
201151,칠성)칸타타카라멜마키아토275ml,음료,커피음료,캔커피(보틀),2025-01-01 00:13:50,2025-12-31 23:39:13,364,12,25854.0,58261224.0,2253.4705,22230,421,475153.0,1122995.0,4971848.0,158384.33,160427.86,165728.27,231.0,549.0,2480.0,0.13490425,0.24610916,8
052658,칠성)칸타타스윗아메리카노제로230ml,즉석음료,파우치,아이스커피,2025-01-01 00:17:44,2025-12-31 22:39:09,364,12,23566.0,33168088.0,1407.4552,24861,429,106346.0,243246.0,1028218.0,35448.668,34749.43,34273.934,76.0,174.0,735.0,0.12714064,0.29432577,12
052661,칠성)칸타타아이스블랙230ml,즉석음료,파우치,아이스커피,2025-01-01 00:14:47,2025-12-31 23:07:49,364,12,44506.0,62685970.0,1408.4835,46829,439,255196.0,552579.0,2164617.0,85065.336,78939.86,72153.9,182.0,395.0,1549.0,0.15167364,0.31351832,12
109763,LS)짠한형화깨수20g,건강/기호식품,숙취해소제,기타제형,2025-01-01 00:08:33,2025-12-31 23:58:07,364,12,7024.0,24585660.0,3500.2363,5522,328,190000.0,497800.0,1770800.0,63333.332,71114.29,59026.668,50.0,131.0,466.0,0.33638933,0.30997428,18
202325,한국)몽베스트생수330ml,음료,생수,500ml이하,2025-01-01 01:00:58,2025-12-31 23:19:44,364,12,37276.0,19131284.0,513.2333,26590,119,116560.0,261276.0,1021162.0,38853.332,37325.145,34038.734,146.0,327.0,1270.0,0.09365216,0.3235477,18
108106,세븐브로이)하이볼에빠진레몬500ml캔,양주와인,하이볼,국산하이볼,2025-01-01 00:05:30,2025-12-31 23:57:27,364,12,13826.0,60672600.0,4388.2974,15213,412,806700.0,1551800.0,6289300.0,268900.0,221685.72,209643.33,186.0,359.0,1458.0,0.4335977,0.36710477,22
115586,MQ)프링글스오리지날53g,과자,스낵류,감자스낵,2025-01-01 00:27:04,2025-12-31 23:54:19,364,12,27589.0,54912570.0,1990.379,29010,437,366733.0,916799.0,3997080.0,122244.336,130971.29,133236.0,184.0,461.0,2009.0,0.18012962,0.2897757,18
124787,천하)구카솔티커피누가크래커100g,과자,비스킷류,크래커,2025-03-26 14:43:15,2025-12-29 22:50:43,278,10,1506.0,3714587.0,2466.5251,1609,239,73791.0,208333.0,1089370.0,24597.0,29761.857,36312.332,30.0,85.0,440.0,0.20332839,0.23132288,13
200844,칠성)핫식스250ml,음료,기능성드링크,에너지음료,2025-01-01 00:16:00,2025-12-31 23:49:32,364,12,108839.0,158390660.0,1455.2748,94275,448,821197.0,1791238.0,7904254.0,273732.34,255891.14,263475.12,527.0,1150.0,5069.0,0.16665052,0.24916404,8
202702,칠성)핫식스더킹피치355ml,음료,기능성드링크,에너지음료,2025-01-01 00:45:31,2025-12-31 23:43:33,364,12,96434.0,116753360.0,1210.7074,75146,400,907773.0,2222399.0,10038597.0,302591.0,317485.56,334619.9,768.0,1894.0,8565.0,0.16385902,0.25403807,8
125309,롯데)조이베지5바질솔트맛50g,과자,스낵류,일반스낵,2025-04-30 18:22:24,2025-12-31 00:49:43,244,9,3683.0,7326091.0,1989.164,3826,219,87186.0,258537.0,1911184.0,29062.0,36933.855,63706.133,44.0,131.0,966.0,0.25543636,0.2875928,21
161843,코주부)구운스틱쥐포20g,안주,생선류,쥐포,2025-01-01 00:03:45,2025-12-31 22:26:05,364,12,3090.0,6367206.0,2060.5845,3230,186,50028.0,113640.0,451648.0,16676.0,16234.286,15054.934,30.0,68.0,269.0,0.37090963,0.29438958,21
125319,마즈)스키틀즈젤리(후르츠요거트향),과자,젤리류,수입젤리,2025-04-28 14:13:44,2025-12-31 23:47:56,247,9,7478.0,14115726.0,1887.6339,7971,350,43831.0,366309.0,2353636.0,14610.333,52329.855,78454.53,22.0,185.0,1189.0,0.15960065,0.29002702,18
125304,동그린)트리플쇼콜라파르페220ml,아이스크림,노벨티,컵,2025-05-01 20:41:48,2025-12-31 21:40:29,244,8,2121.0,7043382.0,3320.7837,2144,132,55646.0,148001.0,1072308.0,18548.666,21143.0,35743.6,16.0,43.0,311.0,0.3938128,0.32586974,21
140968,CJ)철판제육덮밥(컵반),가공식품,가공미반류,즉석컵밥,2025-01-01 03:55:16,2025-12-31 20:32:04,364,12,2651.0,12652432.0,4772.7017,2979,291,114300.0,286600.0,1077178.0,38100.0,40942.855,35905.934,24.0,60.0,225.0,0.16725583,0.23322622,12
817562,해태)딸기웨하스50g,과자,비스킷류,크래커,2025-01-01 00:12:48,2025-12-31 23:44:28,364,12,13975.0,13893517.0,994.1694,14926,398,101046.0,250477.0,971653.0,33682.0,35782.43,32388.434,102.0,253.0,979.0,0.2216911,0.2726868,20
125416,자이언츠)마!비어라500ml캔,맥주,국산맥주,캔맥주(중),2025-05-14 20:13:48,2025-12-31 23:31:05,231,8,2529.0,7079700.0,2799.407,2142,222,56000.0,249200.0,1397200.0,18666.666,35600.0,46573.332,20.0,89.0,499.0,0.3241804,0.33617243,21
132798,농심)사리곰탕소컵,면,용기면,라면(소형컵),2025-01-01 00:26:59,2025-12-31 23:54:19,364,12,23257.0,28300660.0,1216.8663,24206,267,208915.0,470787.0,2115235.0,69638.336,67255.29,70507.836,184.0,416.0,1864.0,0.18329428,0.22516312,12
132169,농심)오징어짬뽕큰사발,면,용기면,라면(대형컵),2025-01-01 00:21:28,2025-12-31 23:51:22,364,12,26941.0,48055040.0,1783.714,28127,328,363279.0,820093.0,3564360.0,121093.0,117156.14,118812.0,203.0,460.0,1999.0,0.24555747,0.25437883,12
170407,오비)버드와이저740ml캔,맥주,수입맥주,캔맥주(중),2025-01-01 03:16:08,2025-12-31 23:47:32,364,12,15550.0,69652910.0,4479.287,7551,182,515400.0,1045700.0,5218700.0,171800.0,149385.72,173956.67,115.0,235.0,1174.0,0.37528402,0.3218057,21
125306,벤앤)스트로베리치즈케이크파인트,아이스크림,고급,파인트,2025-04-25 22:35:28,2025-12-31 22:06:33,249,9,635.0,8580537.0,13512.656,661,121,79664.0,232596.0,1108196.0,26554.666,33228.0,36939.867,5.0,16.0,72.0,0.4597464,0.34826934,22
106896,스마일)야채/과일_14,신선,과일,직배과일,2025-02-08 13:03:25,2025-09-27 17:34:54,231,8,707.0,5944286.0,8407.76,778,49,8500.0,91040.0,756995.0,2833.3333,13005.714,25233.166,1.0,11.0,91.0,0.2978815,0.23715414,21
107208,특수)즉석식품4000,즉석 식품,즉석조리,기타,2025-01-01 14:54:52,2025-12-30 15:26:01,363,12,4288.0,17101474.0,3988.2168,4714,2,8000.0,32000.0,56000.0,2666.6667,4571.4287,1866.6666,2.0,8.0,14.0,0.008420327,0.5563373,16
053316,현성)즉석무파마,즉석 식품,즉석조리,즉석라면,2025-01-01 00:20:09,2025-12-31 23:38:35,364,12,16412.0,69941560.0,4261.611,17192,3,357180.0,681730.0,2837069.0,119060.0,97390.0,94568.97,86.0,165.0,686.0,0.279159,0.42888907,20
115587,MQ)프링글스양파맛53g,과자,스낵류,감자스낵,2025-01-01 00:02:37,2025-12-31 23:58:06,364,12,34475.0,68627624.0,1990.649,36295,439,499548.0,1188558.0,5242548.0,166516.0,169794.0,174751.6,251.0,596.0,2631.0,0.18787234,0.2882353,18
119827,마즈)엠앤엠즈블록크리스피44g,과자,초콜릿,판초콜릿,2025-01-01 01:40:01,2025-12-31 23:19:23,364,12,13146.0,22800340.0,1734.3937,13967,384,93894.0,216194.0,830758.0,31298.0,30884.857,27691.934,63.0,145.0,557.0,0.15794414,0.27041668,18
107197,삼립)달콤한애플케익90g,빵,간식빵,간식용케익,2025-01-01 00:13:50,2025-12-31 22:46:30,364,12,7996.0,14115476.0,1765.3171,8380,250,92723.0,191823.0,752911.0,30907.666,27403.285,25097.033,58.0,120.0,473.0,0.2211669,0.22791602,8
106453,PB)카덴돈코츠라멘212.9g,냉장,냉장간편식,냉장면,2025-01-01 07:21:56,2025-12-31 22:15:15,364,12,3656.0,16180267.0,4425.675,3834,234,192700.0,319069.0,1419994.0,64233.332,45581.285,47333.133,44.0,73.0,322.0,0.27076945,0.2609586,12
124993,미스티)별의커비솜사탕8g,과자,캔디류,소프트캔디,2025-04-10 13:58:43,2025-12-31 11:32:33,264,9,1325.0,3014325.0,2274.9622,1410,92,70814.0,115771.0,756785.0,23604.666,16538.715,25226.166,31.0,51.0,333.0,0.09888449,0.38439518,16
061840,비락)유기농당근비트180ml,유음료,냉장주스,냉장주스(소),2025-01-01 01:19:10,2025-12-31 22:20:52,364,12,7554.0,11482747.0,1520.0883,7994,191,70919.0,156225.0,602640.0,23639.666,22317.857,20088.0,49.0,106.0,400.0,0.13464984,0.18708773,8
061080,정식품)베지밀A팩950ml,유음료,두유,팩두유,2025-04-30 18:37:19,2025-12-31 22:38:01,245,9,3239.0,11357357.0,3506.4395,3414,241,96300.0,205746.0,1497743.0,32100.0,29392.285,49924.766,27.0,58.0,455.0,0.25469685,0.23831663,20
161283,동서)TOP마스터라떼275ml,음료,커피음료,캔커피(보틀),2025-01-01 01:05:35,2025-12-31 23:55:44,364,12,58284.0,131240320.0,2251.7383,53315,444,1045191.0,2613893.0,11475715.0,348397.0,373413.28,382523.84,455.0,1157.0,5183.0,0.12298571,0.2606662,7
601281,동서)콘푸라이트컵30g,과자,비스킷류,시리얼,2025-01-01 00:26:59,2025-12-31 21:48:14,364,12,4881.0,9041360.0,1852.3582,5462,365,66338.0,127509.0,542867.0,22112.666,18215.572,18095.566,37.0,70.0,292.0,0.20967288,0.25840503,21
132303,농심)사리곰탕면봉지,면,봉지면,라면,2025-01-01 00:49:14,2025-12-31 23:56:17,364,12,4051.0,5235282.0,1292.3431,4387,278,100485.0,171465.0,371698.0,33495.0,24495.0,12389.934,49.0,92.0,261.0,0.26942196,0.3289628,22
140239,오뚜기)발아흑미밥210g,가공식품,가공미반류,즉석밥,2025-01-01 09:30:03,2025-12-31 23:20:22,364,12,10096.0,27197802.0,2693.9187,8692,277,269480.0,582616.0,2150179.0,89826.664,83230.86,71672.63,100.0,216.0,798.0,0.13054897,0.2575538,19
125329,메드)RU21웨이크업샷20g,건강/기호식품,건강/이너뷰티,일반건강식품,2025-05-01 14:12:59,2025-12-31 23:25:25,244,8,8014.0,20110364.0,2509.404,4593,198,98000.0,274400.0,2180010.0,32666.666,39200.0,72667.0,40.0,112.0,882.0,0.28062063,0.28017747,21
162118,바프)허니버터아몬드130g,안주,너트류,봉지너트,2025-01-01 02:27:38,2025-12-31 23:20:45,364,12,4351.0,21841230.0,5019.8184,4762,176,195000.0,390000.0,1621990.0,65000.0,55714.285,54066.332,39.0,78.0,325.0,0.3257305,0.32229558,22
106824,스윗)케이준치킨너겟샐러드165g,미반,샐러드,채소샐러드,2025-01-01 09:27:46,2025-12-31 20:31:55,364,12,3483.0,16770781.0,4815.039,3755,176,118051.0,264595.0,1221424.0,39350.332,37799.285,40714.133,25.0,55.0,254.0,0.09912758,0.16452675,12
201448,쥬맥스)랭거스(망고)449ml,음료,주스,주스(중),2025-01-01 13:04:10,2025-12-31 06:30:27,363,12,1804.0,5946344.0,3296.1995,1730,53,64480.0,155480.0,589405.0,21493.334,22211.428,19646.834,19.0,45.0,170.0,0.15841684,0.34070632,16
090667,스마일)밀감/망,신선,과일,직배과일,2025-05-07 18:16:49,2025-06-13 19:05:40,37,2,593.0,3540548.0,5970.57,616,55,227379.0,717574.0,3468548.0,75793.0,102510.57,115618.266,38.0,120.0,581.0,0.32829607,0.23470801,21
170432,벨트)볼파스엔젤맨헤페568ml캔,맥주,수입맥주,캔맥주(중),2025-01-01 00:21:58,2025-12-31 18:29:36,364,12,3468.0,11112400.0,3204.2676,2679,150,160500.0,337500.0,1362000.0,53500.0,48214.285,45400.0,51.0,106.0,433.0,0.3285969,0.32650912,21
170921,아사히)아사히생맥주캔340ml,맥주,수입맥주,캔맥주(소),2025-01-01 00:09:50,2025-12-31 23:53:30,364,12,38594.0,159966720.0,4144.86,33256,447,1403600.0,3030550.0,12965050.0,467866.66,432935.72,432168.34,364.0,796.0,3411.0,0.36687526,0.3679789,21
105781,아사히)아사히쇼쿠사이340ml캔,맥주,수입맥주,캔맥주(소),2025-01-01 00:13:43,2025-12-31 23:36:20,364,12,16784.0,61024100.0,3635.8496,12173,332,423150.0,791200.0,4150250.0,141050.0,113028.57,138341.67,124.0,248.0,1259.0,0.34878924,0.33426467,21
601347,엔제이)블랙썬더버터22g,과자,초콜릿,바초콜릿,2025-01-01 01:50:30,2025-12-31 22:16:53,364,12,4271.0,5131952.0,1201.5809,4904,285,61100.0,154369.0,670287.0,20366.666,22052.715,22342.9,51.0,130.0,563.0,0.1637451,0.23733172,18
109471,G)마루짱튀김소바99g,면,용기면,라면(소형컵),2025-01-01 00:09:44,2025-12-30 21:52:03,363,12,7805.0,26721244.0,3423.606,8403,286,194641.0,566480.0,3018531.0,64880.332,80925.71,100617.7,56.0,164.0,874.0,0.28726038,0.27420628,22
600910,MZ)호올스아이스블루27.9g,과자,캔디류,기능성캔디,2025-01-01 00:09:59,2025-12-31 23:55:54,364,12,30938.0,30873708.0,997.92194,32045,433,285887.0,632542.0,2554297.0,95295.664,90363.14,85143.234,287.0,635.0,2561.0,0.11394854,0.27351275,13
170361,에이이)코젤다크500ml캔,맥주,수입맥주,캔맥주(중),2025-01-01 00:52:29,2025-12-31 23:44:39,364,12,11687.0,42639650.0,3648.4683,9220,275,353250.0,736200.0,3014650.0,117750.0,105171.43,100488.336,101.0,205.0,839.0,0.3937509,0.37038532,21
170262,에이이)필스너우르켈500ml캔,맥주,수입맥주,캔맥주(중),2025-01-01 00:29:41,2025-12-31 23:36:13,364,12,13158.0,46120600.0,3505.1375,9953,291,328800.0,747100.0,3020550.0,109600.0,106728.57,100685.0,93.0,212.0,877.0,0.38178492,0.34100056,21
119865,하리보)믹스사우어80g,과자,젤리류,수입젤리,2025-01-01 00:30:54,2025-12-31 23:58:06,364,12,39950.0,82839704.0,2073.5845,42471,430,620876.0,1408510.0,6129813.0,206958.67,201215.72,204327.1,312.0,707.0,3076.0,0.19457221,0.29718494,18
124744,PB)산리오포차코아망추망고350ml,음료,차음료,홍차,2025-04-02 14:03:41,2025-12-31 21:46:15,273,9,7466.0,20833278.0,2790.4204,7153,368,232400.0,656974.0,3057286.0,77466.664,93853.43,101909.53,83.0,235.0,1098.0,0.16818352,0.30440703,16
108402,PB)원할머니육포순한맛50g,안주,육포,육포,2025-01-01 00:11:39,2025-12-31 23:51:24,364,12,8920.0,38363880.0,4300.8833,9479,397,226143.0,456732.0,2323127.0,75381.0,65247.43,77437.57,53.0,107.0,498.0,0.3804654,0.31527746,21
121872,이노엔)컨디션환1입,건강/기호식품,숙취해소제,환제형,2025-01-01 00:14:17,2025-12-31 23:41:58,364,12,30695.0,88989610.0,2899.1565,28008,423,984380.0,2103780.0,8353291.0,328126.66,300540.0,278443.03,340.0,726.0,2882.0,0.33696845,0.32855228,18
106930,팔도)비락식혜제로238ml,음료,전통음료,전통음료(소),2025-01-01 00:08:52,2025-12-31 22:37:45,364,12,18238.0,23010260.0,1261.6658,16422,314,168732.0,368742.0,1752589.0,56244.0,52677.43,58419.633,141.0,308.0,1466.0,0.23788658,0.26665547,22
150944,빙그레)메로나75ml,아이스크림,노벨티,바,2025-01-01 00:11:22,2025-12-31 23:57:41,364,12,93581.0,135044690.0,1443.078,84969,442,737933.0,1535859.0,6581808.0,245977.67,219408.42,219393.6,494.0,1029.0,4418.0,0.38707235,0.3355583,22
124554,PB)바밤바알밤크림빵110g,빵,간식빵,과자빵,2025-03-13 21:26:29,2025-06-20 01:24:11,98,4,3191.0,7874667.0,2467.7742,3322,391,788021.0,1515484.0,3967737.0,262673.66,216497.72,132257.9,319.0,615.0,1608.0,0.22409736,0.28409937,18
109092,네슬레)프루팁스하와이안,과자,젤리류,수입젤리,2025-01-01 11:54:01,2025-12-31 22:47:55,364,12,6678.0,19654052.0,2943.1045,7292,410,127620.0,309079.0,1432523.0,42540.0,44154.145,47750.766,46.0,112.0,516.0,0.14535578,0.29303157,20
105580,하겐)딸기앤녹차바75ml,아이스크림,고급,바,2025-01-01 21:09:04,2025-12-23 19:27:26,355,12,617.0,3348434.0,5426.9595,619,226,74900.0,181100.0,733073.0,24966.666,25871.428,24435.768,13.0,31.0,125.0,0.3646424,0.28123206,21
117783,롯데)ABC초코쿠키50g,과자,비스킷류,쿠키,2025-01-01 00:07:33,2025-12-31 23:49:50,364,12,20563.0,30270880.0,1472.1042,21326,411,203871.0,491487.0,2190516.0,67957.0,70212.43,73017.2,147.0,355.0,1579.0,0.16280055,0.27545196,18
083776,삼립)파이리의핫소스팡90g,빵,간식빵,캐릭터빵,2025-01-01 00:49:05,2025-12-31 23:54:53,364,12,23410.0,40660664.0,1736.893,24093,295,304823.0,702916.0,2963544.0,101607.664,100416.57,98784.8,206.0,475.0,1999.0,0.15013747,0.25165388,8
