event_month,mapped_pos_item_code,mapped_item_name,category_l,category_m,total_events,unique_users,weighted_interest_score,view_count,cart_add_count,wishlist_add_count,first_event_date_in_month,cart_add_per_100_views
2025-05,123150,PB)두부칩92g,과자,스낵류,99,43,133.0,60,25,4,2025-05-01,41.6667
2025-05,150666,하겐)파인트마카다미아,아이스크림,고급,94,31,133.0,60,26,1,2025-05-01,43.3333
2025-05,070142,서울)딸기우유200ml,유음료,가공우유,106,42,133.0,69,23,3,2025-05-01,33.3333
2025-05,124034,에프투)고칼슘두유190ml,유음료,두유,103,45,133.0,66,23,4,2025-05-01,34.8485
2025-05,170313,롯데)클라우드500ml캔,맥주,국산맥주,103,46,132.0,73,20,3,2025-05-01,27.3973
2025-05,119826,마즈)엠앤엠즈블록밀크46g,과자,초콜릿,93,36,132.0,61,25,1,2025-05-01,40.9836
2025-05,116670,롯데)도리토스나쵸치즈맛84g,과자,스낵류,89,40,132.0,53,28,1,2025-05-01,52.8302
2025-05,192133,베어풋버블리핑크모스카토,양주와인,와인,110,75,132.0,91,9,8,2025-05-01,9.8901
2025-05,124680,키노비오리지널진700ml,양주와인,양주,119,73,132.0,109,6,3,2025-05-01,5.5046
2025-05,108546,마즈)이클립스소프트리치45g,과자,캔디류,98,45,132.0,63,23,4,2025-05-01,36.5079
2025-05,108357,아영)빌라안티노리끼안티클라시코750ml,양주와인,와인,119,50,132.0,105,8,3,2025-05-01,7.619
2025-05,062402,다논)액티비아스무디딸기바나나,유음료,요구르트,104,72,132.0,83,13,6,2025-05-01,15.6627
2025-05,123790,고운벗)스노우생초코레트오리지널32g,과자,초콜릿,94,35,131.0,53,26,5,2025-05-01,49.0566
2025-05,210058, 팔도)김치왕뚜껑,면,용기면,94,41,131.0,51,30,1,2025-05-01,58.8235
2025-05,108065,정관장)에브리타임맥스10ml,건강/기호식품,건강/이너뷰티,116,35,131.0,98,12,1,2025-05-01,12.2449
2025-05,122438,이노엔)컨디션스틱그린애플,건강/기호식품,숙취해소제,93,40,131.0,66,23,0,2025-05-01,34.8485
2025-05,381675,남영)비비안여성면팬티100_H,패션잡화,팬티/내의,116,66,131.0,96,13,1,2025-05-01,13.5417
2025-05,125516,롯데)트러플촉촉함박도시락,미반,도시락,107,58,130.0,79,19,1,2025-05-27,24.0506
2025-05,112111,롯데)자일리톨F,과자,껌,84,26,130.0,52,26,2,2025-05-02,50.0
2025-05,160875,웅진)자연은토마토340ml,음료,주스,92,40,130.0,58,25,2,2025-05-01,43.1034
2025-05,108482,매크로)코피코블리스터(커피맛),과자,캔디류,100,43,130.0,58,27,2,2025-05-01,46.5517
2025-05,601580,PB)단백질바(베리)50g,과자,프로틴/시리얼,105,55,130.0,67,23,3,2025-05-01,34.3284
2025-05,105369,아미)순수얼음1kg,즉석음료,얼음,87,36,129.0,55,25,2,2025-05-01,45.4545
2025-05,107379,K)릴 에이블2 (코지버건디),담배,전자담배,100,47,129.0,78,16,3,2025-05-01,20.5128
2025-05,210344,오뚜기)진라면매운맛소컵,면,용기면,87,42,129.0,58,25,0,2025-05-01,43.1034
2025-05,108527,PB)푸하하통단팥크림빵125g,디저트,냉장베이커리,104,46,129.0,72,17,7,2025-05-01,23.6111
2025-05,118980,롯데)더블크런키바쿠키앤크림33g,과자,초콜릿,98,36,129.0,59,25,3,2025-05-01,42.3729
2025-05,080279,대림)숯불구이맛후랑크70g,냉장,냉장간식,103,50,129.0,73,20,2,2025-05-01,27.3973
2025-05,123161,코젤다크 330ml캔(24입),맥주,수입맥주,100,50,128.5,63,20,7,2025-05-01,31.746
2025-05,062548,남양)테이크핏바나나250ml,유음료,프로틴 음료,96,33,128.0,68,22,0,2025-05-01,32.3529
2025-05,109844,산미구엘페일필젠병320ml(24입),맥주,수입맥주,105,66,128.0,89,10,5,2025-05-01,11.236
2025-05,160779,웅진)하늘보리500ml,음료,차음료,92,36,128.0,55,26,2,2025-05-01,47.2727
2025-05,102820,롯데)빵빠레소프트바바닐라,아이스크림,노벨티,94,54,127.0,58,21,7,2025-05-01,36.2069
2025-05,109935,발렌타인17년 700ml,양주와인,양주,103,65,127.0,85,6,12,2025-05-07,7.0588
2025-05,070124,정식품)베지밀B(병)190ml,유음료,두유,97,54,127.0,61,24,2,2025-05-01,39.3443
2025-05,210719,빙그레)투게더홈,아이스크림,홈타입,104,46,127.0,72,21,1,2025-05-01,29.1667
2025-05,125293,이노엔)새싹보리블랙500ml,음료,차음료,104,38,127.0,68,23,1,2025-05-12,33.8235
2025-05,390875,유한)좋은느낌울트라날개중18P,위생용품,생리대,101,38,127.0,81,15,2,2025-05-01,18.5185
2025-05,180708,한국술)지평생막걸리750ml,전통주,막걸리,107,50,127.0,79,19,0,2025-05-01,24.0506
2025-05,123797,1키키쿼카)밍크담요,과자,캔디류,101,42,126.5,79,14,4,2025-05-01,17.7215
2025-05,315307,P)아이코스 일루마원(페블그레이,담배,전자담배,103,32,126.0,87,13,1,2025-05-01,14.9425
2025-05,125810,CSR)몰리두커벨벳글로브750ml,양주와인,와인,116,60,126.0,105,5,4,2025-05-27,4.7619
2025-05,109812,PB)옳곡땅콩버터생크림빵65g,디저트,냉장베이커리,104,57,126.0,67,18,8,2025-05-01,26.8657
2025-05,118138,하리보)해피콜라사우어,과자,젤리류,91,37,126.0,48,28,3,2025-05-02,58.3333
2025-05,119827,마즈)엠앤엠즈블록크리스피44g,과자,초콜릿,90,31,126.0,57,24,2,2025-05-04,42.1053
2025-05,210825,해태)탱크보이120ml,아이스크림,노벨티,96,42,126.0,67,22,0,2025-05-01,32.8358
2025-05,124635,키키쿼카)쁘띠키링set,과자,캔디류,117,104,125.0,109,3,4,2025-05-01,2.7523
2025-05,070896,롯데)에센뽀득프랑크70g,냉장,냉장간식,107,48,125.0,73,20,2,2025-05-01,27.3973
2025-05,132730,오뚜기)짜슐랭봉지,면,봉지면,104,63,125.0,77,18,1,2025-05-03,23.3766
2025-05,105871,하겐)크리스피샌드위치카라멜60ml,아이스크림,고급,102,38,125.0,78,14,5,2025-05-01,17.9487
2025-05,107201,신세계)앙드레끌루에엉쥬르드750ml,양주와인,와인,115,46,125.0,106,4,4,2025-05-01,3.7736
2025-05,124329,샤또 라퐁로쉐18 (선물추천),양주와인,와인,122,84,125.0,116,3,1,2025-05-28,2.5862
2025-05,124266,롯데)듬뿍에그유부초밥,미반,초밥류,106,51,125.0,72,18,5,2025-05-02,25.0
2025-05,201417,칠성)트레비(레몬)500ml,음료,생수,85,32,125.0,51,27,0,2025-05-01,52.9412
2025-05,125042,농협)25년 하이브리드_아이비,서비스 상품,기타,114,54,125.0,96,11,1,2025-05-01,11.4583
2025-05,106861,빙그레)더단백딸기250ml,유음료,프로틴 음료,95,30,125.0,61,23,2,2025-05-01,37.7049
2025-05,123849,윈저17년 450ml,양주와인,양주,109,74,125.0,98,8,2,2025-05-07,8.1633
2025-05,119693,롯데)ABC초코72g,과자,초콜릿,80,28,124.0,44,29,0,2025-05-01,65.9091
2025-05,123693,G)스틱휘낭시에레몬티39g,빵,구움과자,100,39,124.0,70,18,4,2025-05-01,25.7143
2025-05,132382,삼양)불닭볶음탕면(큰컵),면,용기면,92,34,124.0,59,23,2,2025-05-02,38.9831
2025-05,202407,링티)링티제로500ml,음료,스포츠음료,92,44,124.0,59,23,2,2025-05-01,38.9831
2025-05,061677,덴마크)슈레드피자치즈25g,유음료,유제품,82,41,124.0,50,25,2,2025-05-01,50.0
2025-05,116155,해태)자가비짭짤한맛45g,과자,스낵류,95,47,124.0,56,23,5,2025-05-01,41.0714
2025-05,170217,동화)쌍화원골드100ml,음료,기능성드링크,100,60,123.0,72,19,1,2025-05-01,26.3889
2025-05,125154,롯데)미미미누맵부심판독기삼각,미반,삼각김밥,118,74,123.0,99,10,1,2025-05-08,10.101
2025-05,118036,오리온)마켓오브라우니120g,과자,비스킷류,89,35,123.0,59,19,6,2025-05-03,32.2034
2025-05,107883,리치)하이디라오마라쫄깃납작면,냉장,냉장간편식,112,40,123.0,95,6,7,2025-05-01,6.3158
2025-05,180697,배상면)느린마을늘봄막걸리750ml,전통주,막걸리,113,54,123.0,103,6,2,2025-05-01,5.8252
2025-05,119516,동서)오레오씬즈초코무스84g,과자,비스킷류,89,39,123.0,60,23,0,2025-05-01,38.3333
2025-05,123868,글렌알라키 15년 700ml,양주와인,양주,112,86,123.0,100,2,9,2025-05-01,2.0
2025-05,102863,롯데)빵빠레소프트바초코,아이스크림,노벨티,95,55,123.0,63,17,8,2025-05-01,26.9841
2025-05,083848,삼립)초당옥수수크림빵100g,빵,간식빵,101,32,122.0,66,22,1,2025-05-01,33.3333
2025-05,052383,세븐카페)아메리카노(L),즉석음료,세븐카페,97,62,122.0,84,12,1,2025-05-01,14.2857
2025-05,105999,광동)썬키스트오렌지소다600ml,음료,탄산음료,85,43,122.0,55,19,7,2025-05-02,34.5455
2025-05,390876,유한)좋은느낌울트라날개대16P,위생용품,생리대,95,37,122.0,73,17,1,2025-05-01,23.2877
2025-05,120360,동서)맥심화이트골드20입,건강/기호식품,커피,85,28,122.0,54,24,1,2025-05-01,44.4444
2025-05,107318,PB)참징어1마리60g,안주,오징어,76,13,122.0,49,25,0,2025-05-03,51.0204
2025-05,180587,진로)참이슬후레쉬640ml페트,전통주,소주,94,35,121.0,56,25,1,2025-05-01,44.6429
2025-05,132339,오뚜기)진짬뽕큰컵,면,용기면,88,36,121.0,55,24,1,2025-05-01,43.6364
2025-05,170262,에이이)필스너우르켈500ml캔,맥주,수입맥주,86,43,120.0,60,20,2,2025-05-01,33.3333
2025-05,124304,제이탑)큐브쫀득쿠키(초코쿠키)50g,디저트,냉장베이커리,97,53,120.0,73,14,5,2025-05-01,19.1781
2025-05,180769,한국술)느린마을막걸리750ml,전통주,막걸리,117,64,120.0,101,2,9,2025-05-01,1.9802
2025-05,125360,펄리셔소비뇽블랑,양주와인,와인,106,66,120.0,92,9,2,2025-05-21,9.7826
2025-05,161178,칠성)칸타타프리미엄라떼275,음료,커피음료,80,29,120.0,53,22,2,2025-05-01,41.5094
2025-05,125623,간바레오또상 캔 잔세트(캠핑추천),전통주,기타전통주,94,51,120.0,76,11,6,2025-05-17,14.4737
2025-05,113587,해태)버터링65g,과자,비스킷류,96,31,120.0,50,29,0,2025-05-01,58.0
2025-05,192099,더슬라우치쉬라즈750ml,양주와인,와인,100,67,119.5,81,8,8,2025-05-01,9.8765
2025-05,072848,이가)누들떡볶이349.5g,냉장,냉장간편식,99,39,119.0,66,20,2,2025-05-01,30.303
2025-05,191318,하이직모나폴750ml,양주와인,와인,113,86,119.0,107,3,2,2025-05-01,2.8037
2025-05,108715,크라운)국희고소한땅콩샌드93g,과자,비스킷류,90,43,119.0,65,19,1,2025-05-01,29.2308
2025-05,220585,오뚜기)맛있는큰밥300g,가공식품,가공미반류,76,33,119.0,50,23,1,2025-05-01,46.0
2025-05,600873,삼경)코로로샤인머스켓48g,과자,젤리류,102,25,119.0,85,9,5,2025-05-02,10.5882
2025-05,108054,존슨)뉴트로지나페이셜클렌져100g_H,미용/화장품,여성화장품,100,55,119.0,80,14,1,2025-05-06,17.5
2025-05,222634, 잇웨이)멕시카나양념닭강정250g,냉동,조리냉동,99,43,118.0,72,16,3,2025-05-01,22.2222
2025-05,109166,PB)생생감자칩페퍼솔트60g,과자,스낵류,83,27,118.0,60,18,3,2025-05-01,30.0
2025-05,150947,롯데)스크류바75ml,아이스크림,노벨티,83,35,118.0,54,21,3,2025-05-02,38.8889
2025-05,180948,롯데)새로소주360ml병,전통주,소주,92,44,118.0,59,23,0,2025-05-01,38.9831
2025-05,125075,몽키숄더700ml,양주와인,양주,97,61,118.0,81,5,11,2025-05-01,6.1728
2025-05,601092,PB)마이멜로디베리베리팝콘80g,과자,스낵류,95,57,118.0,76,13,3,2025-05-01,17.1053
2025-05,104389,크라운)버터와플135g,과자,비스킷류,91,28,117.0,63,19,2,2025-05-01,30.1587
2025-05,230546,동서)맥심모카골드180입,건강/기호식품,커피,79,28,117.0,49,23,2,2025-05-01,46.9388
2025-05,132847,삼양)맵탱마늘조개라면큰컵,면,용기면,114,78,117.0,89,11,3,2025-05-01,12.3596
2025-05,220749,오뚜기)작은밥150g,가공식품,가공미반류,75,32,117.0,47,23,2,2025-05-03,48.9362
2025-05,161571,정화)오징어는땅콩을좋아해55g,안주,오징어,83,41,117.0,59,16,6,2025-05-01,27.1186
2025-05,201662,코카)몬스터에너지355ml,음료,기능성드링크,75,25,116.0,48,23,1,2025-05-01,47.9167
2025-05,114488,오리온)왕고래밥볶음양념맛1200,과자,스낵류,96,34,116.0,58,24,0,2025-05-01,41.3793
2025-05,125336,맵닭치킨치즈버거,조리빵,햄버거,92,62,116.0,76,11,4,2025-05-08,14.4737
2025-05,107294,티머니)기후동행카드_ver2(해치),서비스 상품,일반서비스,101,48,116.0,93,7,1,2025-05-01,7.5269
2025-05,600176,빙그레)더단백크런치바초코,과자,프로틴/시리얼,86,35,116.0,58,20,2,2025-05-02,34.4828
2025-05,118347,마즈)몰티저스37g,과자,초콜릿,76,19,116.0,48,24,0,2025-05-05,50.0
2025-05,104486,롯데)몽쉘카카오3300,과자,비스킷류,82,33,116.0,44,26,2,2025-05-01,59.0909
2025-05,083851,삼립)순우유밀크요팡65g,빵,간식빵,84,39,115.0,48,25,1,2025-05-01,52.0833
2025-05,132630,농심)앵그리짜파구리큰사발,면,용기면,92,46,115.0,55,22,3,2025-05-01,40.0
2025-05,114020,롯데)가나마일드2800,과자,초콜릿,87,42,115.0,57,22,0,2025-05-01,38.5965
2025-05,061965,매일)아몬드브리즈오리지널190ml,유음료,기능성우유,91,26,115.0,68,16,2,2025-05-02,23.5294
2025-05,830735,롯데)미니땅콩크림샌드(5입),빵,간식빵,85,37,114.0,47,24,3,2025-05-01,51.0638
2025-05,123850,윈저12년 500ml,양주와인,양주,106,71,114.0,98,3,4,2025-05-01,3.0612
2025-05,230281,동서)맥심모카골드50입,건강/기호식품,커피,86,29,114.0,44,25,4,2025-05-01,56.8182
2025-05,124636,키키쿼카)얼굴쿠션set,과자,캔디류,93,66,114.0,81,9,3,2025-05-01,11.1111
2025-05,160408,코카)환타오렌지600ml,음료,탄산음료,69,25,114.0,42,24,1,2025-05-01,57.1429
2025-05,201908,쥬맥스)모구모구(리치)320ml,음료,주스,87,24,113.0,49,24,2,2025-05-01,48.9796
2025-05,124644,롯데)제로말차크림모나카140ml,아이스크림,노벨티,94,40,113.0,66,15,5,2025-05-01,22.7273
2025-05,109499,덴마크)테이크얼라이브자몽200ml,유음료,냉장주스,86,40,113.0,54,22,1,2025-05-01,40.7407
2025-05,117043,삼양)맵탱마늘조개라면소컵,면,용기면,104,61,113.0,92,6,3,2025-05-13,6.5217
2025-05,119910,롯데)마가렛트176g(8입),과자,비스킷류,86,31,113.0,60,19,1,2025-05-01,31.6667
2025-05,124544,롯데)포켓델리햄&포테이토샐러드,미반,푸드 간편식,92,52,113.0,76,11,3,2025-05-01,14.4737
2025-05,120361,동서)맥심화이트골드100입,건강/기호식품,커피,76,18,113.0,56,17,3,2025-05-01,30.3571
2025-05,109737,로베르드노정푸이휘세라크르와1.5L(매그넘),양주와인,와인,109,85,113.0,103,1,4,2025-05-01,0.9709
2025-05,170903,하이트)하이트제로500ml캔,맥주,무알콜맥주,95,39,113.0,59,21,2,2025-05-01,35.5932
2025-05,124510,우진)지오도BDM 18,양주와인,와인,105,51,112.0,92,3,7,2025-05-01,3.2609
2025-05,380462,애경)2080치약125g_H,H&B,치약,94,45,112.0,73,15,0,2025-05-03,20.5479
2025-05,105064,황금어묵바,즉석 식품,즉석치킨,70,19,112.0,41,25,0,2025-05-01,60.9756
2025-05,070729,매일)바리스타스모키250ml,유음료,컵커피,80,22,112.0,57,18,2,2025-05-02,31.5789
2025-05,210381,팔도)비빔면큰컵,면,용기면,77,34,112.0,48,21,3,2025-05-01,43.75
2025-05,061196,매일)바리스타카라멜250ml,유음료,컵커피,74,32,112.0,47,20,4,2025-05-01,42.5532
2025-05,124478,화요25도(나혼렙에디션),전통주,소주,84,54,111.0,65,11,7,2025-05-01,16.9231
2025-05,110724,크라운)콘치66g,과자,스낵류,84,28,111.0,48,24,1,2025-05-02,50.0
2025-05,124254,맥캘란 18년 셰리오크,양주와인,양주,106,85,111.0,83,0,17,2025-05-01,0.0
2025-05,202771,동화)배러라이트120ml,음료,기능성드링크,96,44,111.0,73,13,3,2025-05-01,17.8082
2025-05,212008,PB)오백바초코70ml,아이스크림,노벨티,75,29,111.0,52,19,2,2025-05-01,36.5385
2025-05,116392,PB)착한김(20입),조미료/건물,건해산물,87,25,111.0,59,17,4,2025-05-01,28.8136
2025-05,083884,삼립)발효버터빅스위트데니쉬,빵,간식빵,77,32,111.0,44,22,4,2025-05-01,50.0
2025-05,107677,K리그산리오)머플러(마이멜로디),패션잡화,시즌/소품,80,16,111.0,60,17,1,2025-05-04,28.3333
2025-05,106032,크라운)밤양갱,과자,캔디류,84,36,111.0,52,22,1,2025-05-01,42.3077
2025-05,125226,글렌피딕34년셰리캐스크피니쉬 700ml,양주와인,양주,95,68,111.0,85,6,4,2025-05-01,7.0588
2025-05,191607,지비)서브미션샤도네이750ml,양주와인,와인,97,38,111.0,85,5,6,2025-05-04,5.8824
2025-05,062168,매일)바리스타디카페인325ml,유음료,컵커피,80,42,111.0,57,17,3,2025-05-01,29.8246
2025-05,072912,동원)친친오리지널소시지70g,냉장,냉장간식,85,46,110.0,57,18,3,2025-05-01,31.5789
2025-05,170914,하이트)켈리500ml캔,맥주,국산맥주,93,47,110.0,68,16,1,2025-05-01,23.5294
2025-05,125003,오리온)핵아이셔츄깔라만시레몬48g,과자,캔디류,83,36,110.0,51,22,1,2025-05-01,43.1373
2025-05,115430,동서)오레오씬즈바닐라84g,과자,비스킷류,81,34,110.0,54,20,1,2025-05-02,37.037
2025-05,117892,롯데)마가렛트1700,과자,비스킷류,87,29,110.0,59,19,1,2025-05-01,32.2034
2025-05,601556,미스티)짱구는못말려프렌즈1.5g,과자,캔디류,108,36,110.0,103,0,4,2025-05-01,0.0
2025-05,124535,진주햄)천하장사콰트로치즈70g,냉장,냉장간식,91,37,110.0,57,21,1,2025-05-01,36.8421
2025-05,104288,해태)칼로리바란스치즈76g,과자,비스킷류,75,32,110.0,54,17,3,2025-05-01,31.4815
2025-05,116364,오리온)마이구미1000,과자,젤리류,73,33,110.0,41,23,3,2025-05-01,56.0976
2025-05,124419,오리온)뉴비틀즈57g,과자,캔디류,70,31,110.0,49,19,2,2025-05-01,38.7755
2025-05,106981,롯데)크러시355ml캔(6입),맥주,국산맥주,108,65,110.0,106,0,2,2025-05-22,0.0
2025-05,202242,칠성)레쓰비그란데라떼500ml,음료,커피음료,95,64,109.0,67,13,6,2025-05-01,19.403
2025-05,211646,벤앤제리스)쿠키도우파인트473ml,아이스크림,고급,88,42,109.0,69,11,5,2025-05-01,15.942
2025-05,062505,덴마크)드링킹딸기275ml,유음료,요구르트,82,23,109.0,62,16,1,2025-05-04,25.8065
2025-05,115574,얼리타임즈 700ml,양주와인,양주,93,50,109.0,81,7,4,2025-05-07,8.642
2025-05,601559,오리온)치즈톡80g,과자,스낵류,79,28,109.0,46,24,0,2025-05-01,52.1739
2025-05,601391,오리온)비쵸비5P,과자,비스킷류,80,32,108.0,47,22,2,2025-05-01,46.8085
2025-05,201966,웅진)초록매실마일드500ml,음료,전통음료,77,40,108.0,51,20,1,2025-05-01,39.2157
2025-05,110465,경진)꾸이맨30g,안주,생선류,74,19,108.0,43,24,0,2025-05-01,55.814
2025-05,109787,PB)착한후랑크(오리지널),냉장,냉장간식,95,37,107.0,66,16,2,2025-05-01,24.2424
2025-05,201408,HK)컨디션(레이디)100ml,음료,기능성드링크,74,28,107.0,47,21,1,2025-05-01,44.6809
2025-05,200591,페르)앱솔루트보드카700ml,양주와인,양주,84,37,107.0,64,15,1,2025-05-01,23.4375
2025-05,106527,롯데)새로소주살구360ml병,전통주,기타전통주,93,38,107.0,57,20,2,2025-05-01,35.0877
2025-05,124631,나무)드럼스틱모양젤리(바나나&블루베리)50g,과자,젤리류,86,44,107.0,63,16,1,2025-05-01,25.3968
2025-05,107305,PB)파리의이온비타납작복숭아제로500ml,음료,스포츠음료,83,40,107.0,61,14,4,2025-05-01,22.9508
2025-05,122330,동서)맥심슈프림골드믹스,건강/기호식품,커피,90,28,107.0,76,9,3,2025-05-01,11.8421
2025-05,600912,MZ)호올스블루베리27.9g,과자,캔디류,84,41,107.0,57,17,3,2025-05-01,29.8246
2025-05,170622,오비)카스제로355ml캔,맥주,무알콜맥주,88,42,107.0,60,18,1,2025-05-04,30.0
2025-05,071464,진주햄)천하장사50g,냉장,냉장간식,82,34,107.0,46,22,3,2025-05-01,47.8261
2025-05,123557,SAMG)하츄핑의4D젤리42g,과자,젤리류,76,30,106.0,55,18,0,2025-05-01,32.7273
2025-05,083774,삼립)고오스초코케익80g,빵,간식빵,88,40,106.0,54,17,6,2025-05-03,31.4815
2025-05,125523,롯데)반반김밥_돈까스&제육,미반,김밥,75,28,106.0,41,24,1,2025-05-27,58.5366
2025-05,109467,세종)옥수수깡걸리750ml,전통주,막걸리,90,24,106.0,75,7,6,2025-05-10,9.3333
2025-05,118950,오리온)꼬북칩쵸코츄러스맛80g,과자,스낵류,85,35,106.0,50,22,1,2025-05-02,44.0
2025-05,122909,오뚜기)종로식도가니탕500g,가공식품,상온간편식,90,60,106.0,75,10,2,2025-05-01,13.3333
2025-05,124264,하이포크)한돈돌돌말이400g,냉동,신선냉동,83,31,106.0,67,13,1,2025-05-01,19.403
2025-05,050283,뚜또)밀감230g,디저트,젤리,72,25,106.0,43,23,0,2025-05-01,53.4884
2025-05,125675,칭따오드래프트1L,맥주,수입맥주,97,71,105.0,90,4,2,2025-05-13,4.4444
2025-05,107132,G)보바티딸기복숭아320ml,음료,차음료,76,47,105.0,57,13,5,2025-05-01,22.807
2025-05,361184,LG)페리오토탈7치약_H,H&B,치약,81,30,105.0,59,17,0,2025-05-01,28.8136
2025-05,124910,PB)수피마 화이트 티셔츠 105_H,패션잡화,팬티/내의,77,26,105.0,60,14,2,2025-05-01,23.3333
2025-05,180802,진로)진로640ml페트,전통주,소주,82,31,104.0,46,22,2,2025-05-01,47.8261
2025-05,202173,HK)새싹보리500ml,음료,차음료,82,26,104.0,52,19,2,2025-05-01,36.5385
2025-05,112088,롯데)자일리톨오리지날16g,과자,껌,76,28,104.0,43,22,2,2025-05-01,51.1628
2025-05,118878,CJ)밀국물떡볶이346g,냉장,냉장간편식,78,28,104.0,46,21,2,2025-05-01,45.6522
2025-05,362008,LG)체리블라썸 휘핑비누_H,H&B,화장비누/바디클렌저,77,40,104.0,51,19,1,2025-05-01,37.2549
2025-05,191976,산타리타트리플C,양주와인,와인,89,65,104.0,76,5,7,2025-05-01,6.5789
2025-05,200247,디아)조니워커블랙500ml,양주와인,양주,89,50,104.0,76,8,3,2025-05-01,10.5263
2025-05,124993,미스티)별의커비솜사탕8g,과자,캔디류,80,32,103.0,55,16,3,2025-05-01,29.0909
2025-05,108976,롯데)로제함박스파게티,미반,푸드 간편식,98,70,103.0,87,3,5,2025-05-01,3.4483
2025-05,109057,K)릴 솔리드3(갤럭틱블루),담배,전자담배,95,41,103.0,83,5,4,2025-05-01,6.0241
2025-05,180720,화요)화요25도375ml,전통주,소주,80,35,103.0,56,17,1,2025-05-01,30.3571
2025-05,111739,크라운)참크래커56g,과자,비스킷류,69,27,103.0,38,24,0,2025-05-02,63.1579
2025-05,052661,칠성)칸타타아이스블랙230ml,즉석음료,파우치,67,24,103.0,41,22,0,2025-05-01,53.6585
2025-05,109058,K)릴 솔리드3(새틴실버),담배,전자담배,95,41,103.0,86,5,2,2025-05-03,5.814
2025-05,109128,MDS)스틱콘버터60g,미반,샐러드 ,75,42,103.0,49,17,4,2025-05-01,34.6939
2025-05,119866,하리보)프리마베라80g,과자,젤리류,81,34,103.0,59,15,2,2025-05-01,25.4237
2025-05,107542,PB)k리그허니황치즈감자칩60g,과자,스낵류,89,57,103.0,74,5,8,2025-05-01,6.7568
2025-05,107136,PB)제로곤약젤리복숭아140ml,디저트,젤리,84,43,102.0,57,15,4,2025-05-01,26.3158
2025-05,117114,롯데)초코필드빼빼로53g,과자,비스킷류,68,29,102.0,43,21,0,2025-05-01,48.8372
2025-05,410364,맨담)갸스비수퍼하드스프레이180_H,미용/화장품,헤어스타일링,88,49,102.0,75,10,0,2025-05-01,13.3333
2025-05,113974,롯데)왓따(콜라),과자,껌,69,23,102.0,36,24,1,2025-05-02,66.6667
2025-05,116232,훼밀리)에낙라면스낵치킨맛30g,과자,스낵류,68,27,102.0,38,22,2,2025-05-01,57.8947
2025-05,381673,남영)비비안여성면팬티90_H,패션잡화,팬티/내의,99,65,102.0,91,4,1,2025-05-01,4.3956
2025-05,104349,롯데)칙촉비스켓2400,과자,비스킷류,66,24,102.0,37,22,2,2025-05-01,59.4595
2025-05,106546,동원)동원샘물2L,음료,생수,77,38,102.0,53,16,3,2025-05-01,30.1887
2025-05,115863,농심)오징어집78g,과자,스낵류,69,27,101.0,34,24,2,2025-05-01,70.5882
2025-05,109659,크라운)콘칩(대)148g,과자,스낵류,78,35,101.0,52,18,1,2025-05-01,34.6154
2025-05,112112,크라운)마이쮸딸기44g,과자,캔디류,68,27,101.0,38,21,3,2025-05-01,55.2632
2025-05,103043,매일)킨더초코릿50g(4입),과자,초콜릿,70,29,101.0,45,18,3,2025-05-01,40.0
2025-05,105929,코카)몬스터에너지피치355ml,음료,기능성드링크,66,28,101.0,44,19,1,2025-05-01,43.1818
2025-05,192254,샹그리아오렌지750ml,양주와인,리쿼,76,43,101.0,55,13,5,2025-05-01,23.6364
2025-05,107241,훼밀리)에낙스파이시라면스낵28g,과자,스낵류,63,24,101.0,32,22,4,2025-05-01,68.75
2025-05,140809,오뚜기)새송이쇠고기죽285g,가공식품,가공미반류,83,31,100.0,66,12,1,2025-05-01,18.1818
2025-05,115565,노마드 아웃랜드,양주와인,양주,81,45,100.0,66,7,7,2025-05-01,10.6061
2025-05,108606,롯데)앙리마티스트리벤토재즈750ml,양주와인,와인,89,50,100.0,76,4,7,2025-05-01,5.2632
2025-05,170192,HK)헛개컨디션100ml,음료,기능성드링크,66,27,100.0,39,22,0,2025-05-01,56.4103
2025-05,202326,한국)몽베스트생수500ml,음료,생수,86,61,100.0,73,10,0,2025-05-02,13.6986
2025-05,192570,반피로사리갈750ml,양주와인,와인,74,44,99.0,55,12,5,2025-05-01,21.8182
2025-05,109528,선우)스모어초콜릿55g,과자,초콜릿,81,32,99.0,54,18,0,2025-05-02,33.3333
2025-05,108682,PB)착한통닭다리(매콤),냉장,냉장안주,76,25,99.0,54,16,1,2025-05-02,29.6296
2025-05,108453,동서)스타벅스더블샷돌체275ml,음료,커피음료,62,22,99.0,40,18,3,2025-05-01,45.0
2025-05,160463,웅진)아침햇살500ml,음료,전통음료,67,32,99.0,35,21,4,2025-05-01,60.0
2025-05,201051,오츠카)나랑드사이다245ml,음료,탄산음료,81,39,99.0,53,17,2,2025-05-01,32.0755
2025-05,140538,CJ)강된장보리비빔밥(컵반),가공식품,가공미반류,74,19,99.0,44,19,3,2025-05-02,43.1818
2025-05,132632,농심)신라면건면사발,면,용기면,86,37,99.0,67,12,1,2025-05-01,17.9104
2025-05,240010,CJ)하얀설탕1kg,조미료/건물,조미료,61,26,99.0,36,19,4,2025-05-01,52.7778
2025-05,113654,페이머스 그라우스700ml,양주와인,양주,77,51,98.0,64,8,5,2025-05-01,12.5
2025-05,106295,하림)더미식시래기된장국350g,가공식품,상온간편식,79,21,98.0,53,17,1,2025-05-01,32.0755
