event_month,mapped_pos_item_code,mapped_item_name,category_l,category_m,total_events,unique_users,weighted_interest_score,view_count,cart_add_count,wishlist_add_count,first_event_date_in_month,cart_add_per_100_views
2025-04,124285,한입)게맛살깡오리지널30g,안주,스낵안주,136,74,179.0,100,25,5,2025-04-01,25.0
2025-04,124777,오뚜기)열치즈라면큰컵,면,용기면,143,59,179.0,98,30,2,2025-04-03,30.6122
2025-04,600593,PB)고구마형스낵138g,과자,스낵류,127,54,179.0,71,38,4,2025-04-01,53.5211
2025-04,108365,우진)지오도라퀸타20/21 750ml,양주와인,와인,175,101,179.0,154,7,6,2025-04-01,4.5455
2025-04,125111,뚠뚠치킨&에그샌드,조리빵,샌드위치,148,81,178.0,125,16,4,2025-04-15,12.8
2025-04,191767,디아)라가불린16년700ml,양주와인,양주,168,78,178.0,155,6,4,2025-04-01,3.871
2025-04,107542,PB)k리그허니황치즈감자칩60g,과자,스낵류,180,108,178.0,126,19,10,2025-04-01,15.0794
2025-04,124509,신세계)프레스코발디 니포짜노끼안티21 ,양주와인,와인,164,61,177.0,151,9,1,2025-04-01,5.9603
2025-04,114611,해태)허니버터칩60g,과자,스낵류,117,50,177.0,60,39,6,2025-04-01,65.0
2025-04,600349,PB)신당동떡볶이스낵132g,과자,스낵류,139,63,177.0,78,37,4,2025-04-01,47.4359
2025-04,111179,CJ)만능계란볶음밥200g,냉동,냉동간편식,142,72,176.0,114,18,6,2025-04-01,15.7895
2025-04,124977,오뚜기)콘크림스프크리스피롤55g,과자,스낵류,117,45,176.0,67,33,9,2025-04-03,49.2537
2025-04,161186,코카)코카콜라500ml,음료,탄산음료,122,54,176.0,74,36,2,2025-04-01,48.6486
2025-04,124877,토트넘 No.7 마킹 네이비 티셔츠_105,패션잡화,시즌/소품,165,129,176.0,153,8,1,2025-04-01,5.2288
2025-04,124764,삼립)순백우유식빵(6입),빵,식빵,138,51,175.0,101,24,5,2025-04-05,23.7624
2025-04,052908,농협)군고구마,즉석 식품,즉석간식,130,48,175.0,94,27,3,2025-04-01,28.7234
2025-04,107159,서울)커피타운모카250ml,유음료,컵커피,133,62,174.5,90,30,2,2025-04-01,33.3333
2025-04,119524,PB)고메버터팝콘90g,과자,스낵류,137,80,174.0,96,23,9,2025-04-01,23.9583
2025-04,124391,그린)듬뿍크래미유부초밥,미반,초밥류,138,62,174.0,95,29,2,2025-04-01,30.5263
2025-04,202782,칠성)핫식스더킹퍼플355ml,음료,기능성드링크,133,56,174.0,84,34,1,2025-04-01,40.4762
2025-04,073305,CJ)닭가슴살소시지(청양고추)80g,냉장,냉장간식,138,59,174.0,100,25,4,2025-04-01,25.0
2025-04,108606,롯데)앙리마티스트리벤토재즈750ml,양주와인,와인,159,64,174.0,140,8,7,2025-04-01,5.7143
2025-04,105641,동원)쿨피스에이드복숭아300ml,유음료,냉장주스,127,58,174.0,83,33,1,2025-04-01,39.759
2025-04,061717,매일)바리스타바닐라빈라떼325ml,유음료,컵커피,132,32,174.0,107,23,0,2025-04-01,21.4953
2025-04,109698,글렌피딕18년700ml,양주와인,양주,149,96,173.5,128,11,7,2025-04-01,8.5938
2025-04,123301,엄마)스트로베리바크씬80g,과자,초콜릿,142,81,172.0,109,18,8,2025-04-01,16.5138
2025-04,124511,우진)르볼테21/22 750ml,양주와인,와인,169,85,172.0,134,7,15,2025-04-01,5.2239
2025-04,140963,오뚜기)톡톡김치알밥(컵밥),가공식품,가공미반류,133,56,172.0,105,23,1,2025-04-01,21.9048
2025-04,161092,오츠카)포카리스웨트620ml,음료,스포츠음료,117,54,170.0,72,32,5,2025-04-01,44.4444
2025-04,180999,북극곰의눈물720ml*2입세트,전통주,기타전통주,149,99,170.0,127,11,7,2025-04-01,8.6614
2025-04,150954,해태)부라보바닐라160ml,아이스크림,노벨티,119,41,170.0,76,32,3,2025-04-01,42.1053
2025-04,109458,그린)탱글탱글새우버거,조리빵,햄버거,144,67,170.0,95,28,4,2025-04-01,29.4737
2025-04,600605,PB)파이리달콤한초코별82g,과자,스낵류,133,67,169.0,80,31,6,2025-04-01,38.75
2025-04,106426,칠성)오트몬드프로틴190ml,유음료,프로틴 음료,139,63,169.0,95,25,6,2025-04-01,26.3158
2025-04,123946,머쉬룸투움바비프버거,조리빵,햄버거,145,91,168.0,112,17,7,2025-04-01,15.1786
2025-04,192115,탈리스커10년700ml,양주와인,양주,139,99,168.0,118,11,9,2025-04-01,9.322
2025-04,124330,샤또 꼬스데스뚜르넬18,양주와인,와인,152,92,167.0,137,6,7,2025-04-01,4.3796
2025-04,107819,K리그산리오)인형 키링_한교동,문구/완구,일반완구,137,75,167.0,121,14,2,2025-04-01,11.5702
2025-04,105781,아사히)아사히쇼쿠사이340ml캔,맥주,수입맥주,146,86,167.0,116,18,3,2025-04-01,15.5172
2025-04,106003,코카)환타제로오렌지355ml(캔),음료,탄산음료,122,48,167.0,69,34,5,2025-04-02,49.2754
2025-04,104486,롯데)몽쉘카카오3300,과자,비스킷류,128,48,166.0,82,28,6,2025-04-01,34.1463
2025-04,109276,롯데)뚠뚠햄치즈&참치샌드,조리빵,샌드위치,144,58,166.0,91,32,0,2025-04-01,35.1648
2025-04,109812,PB)옳곡땅콩버터생크림빵65g,디저트,냉장베이커리,141,65,165.5,99,20,9,2025-04-01,20.202
2025-04,106073,언노운)드보오마주블랑드누아750ml,양주와인,와인,157,103,165.0,139,2,12,2025-04-01,1.4388
2025-04,122641,히말라야)파티스마트츄2입,건강/기호식품,숙취해소제,132,72,164.0,100,18,8,2025-04-01,18.0
2025-04,109520,롯데)더커진유부초밥6입,미반,초밥류,140,61,163.0,97,19,11,2025-04-01,19.5876
2025-04,201127,HK)컨디션헛개수500ml,음료,차음료,106,42,163.0,64,33,3,2025-04-01,51.5625
2025-04,109555,PB)착한요구르트280ml,유음료,요구르트,132,58,162.0,80,29,6,2025-04-01,36.25
2025-04,202624,웅진)자연은더말린자몽500ml,음료,주스,115,52,162.0,74,30,3,2025-04-01,40.5405
2025-04,109649,야구장크림새우,즉석 식품,즉석치킨(삭제예정),130,56,162.0,103,20,2,2025-04-01,19.4175
2025-04,170289,하이트)하이트제로355ml캔,맥주,무알콜맥주,138,54,162.0,94,25,4,2025-04-02,26.5957
2025-04,109616,PB)착한핫도그75g,냉동,조리냉동,120,49,162.0,73,28,8,2025-04-01,38.3562
2025-04,601579,PB)단백질바넛츠50g,과자,프로틴/시리얼,131,71,162.0,98,19,7,2025-04-01,19.3878
2025-04,201711,코카)몬스터에너지(울트라)355ml,음료,기능성드링크,120,62,161.0,82,27,3,2025-04-01,32.9268
2025-04,124475,위드)유니프그린베지주스200ml,유음료,냉장주스,111,61,161.0,76,27,4,2025-04-01,35.5263
2025-04,202366,빙그레)아카페라헤이즐넛1L,음료,커피음료,116,45,160.0,76,28,4,2025-04-01,36.8421
2025-04,125278,트윈샐러드샌드,조리빵,샌드위치,134,78,159.0,114,14,3,2025-04-23,12.2807
2025-04,124062,롯데)듬뿍참치유부초밥,미반,초밥류,129,47,159.0,88,25,4,2025-04-01,28.4091
2025-04,160141,오츠카)포카리스웨트1.5L,음료,스포츠음료,107,45,159.0,68,31,2,2025-04-02,45.5882
2025-04,061662,동서)스타벅스라떼270ml,유음료,컵커피,116,38,159.0,76,27,5,2025-04-01,35.5263
2025-04,113846,오리온)닥터유다이제2000,과자,비스킷류,121,34,159.0,67,35,2,2025-04-01,52.2388
2025-04,108653, 네슬레)다막바클라바60G,과자,초콜릿,141,69,159.0,84,30,4,2025-04-01,35.7143
2025-04,123879,풀무원다논)액티비아사과150g,유음료,요구르트,123,68,158.0,94,21,3,2025-04-01,22.3404
2025-04,124307,잭다니엘스 허니700ml,양주와인,양주,154,115,158.0,150,0,4,2025-04-01,0.0
2025-04,071465,진주햄)천하장사28g,냉장,냉장간식,111,55,158.0,72,29,3,2025-04-01,40.2778
2025-04,108862,롯데)스리라차골드후라이드치킨버거,조리빵,햄버거,131,46,157.0,83,29,2,2025-04-01,34.9398
2025-04,109215,선우)카다이프하트초콜릿80g,과자,초콜릿,125,36,157.0,97,19,4,2025-04-04,19.5876
2025-04,109016,PB)피스타치오웨하스57g,과자,비스킷류,146,71,157.0,94,22,9,2025-04-01,23.4043
2025-04,132546,PB)#대파라면큰컵,면,용기면,125,65,156.0,75,23,13,2025-04-02,30.6667
2025-04,113162,조니워커블론드 700ml,양주와인,양주,124,77,155.0,100,16,5,2025-04-01,16.0
2025-04,202340,코카)조지아스위트블랙470ml,음료,커피음료,103,39,154.0,64,30,3,2025-04-01,46.875
2025-04,124634,키키쿼카)스트레스볼set,과자,캔디류,130,94,154.0,116,10,4,2025-04-01,8.6207
2025-04,070090,서울)흰우유200ml,유음료,흰우유,112,41,154.0,54,35,6,2025-04-01,64.8148
2025-04,109694,글렌피딕12년700ml,양주와인,양주,122,81,153.5,99,13,8,2025-04-01,13.1313
2025-04,132155,농심)무파마탕면봉지,면,봉지면,135,32,153.0,82,31,0,2025-04-01,37.8049
2025-04,124172,랏소베어)얼굴쿠션set,과자,초콜릿,136,98,153.0,119,6,8,2025-04-01,5.042
2025-04,170276,하이트)기린이치방500ml캔,맥주,수입맥주,133,89,153.0,114,13,2,2025-04-01,11.4035
2025-04,124037,종근당)락토핏마시는유산균사과130ml,유음료,요구르트,115,62,152.0,79,25,3,2025-04-01,31.6456
2025-04,400960,동화)부채표까스활75ml,약품/의료품,의약외품,104,39,152.0,58,32,4,2025-04-01,55.1724
2025-04,053186,케이준순살치킨,즉석 식품,즉석치킨(삭제예정),114,52,152.0,73,27,4,2025-04-01,36.9863
2025-04,123927,삼립)바나나블루베리샌드,조리빵,샌드위치,135,56,152.0,101,19,3,2025-04-01,18.8119
2025-04,180036,오비)카스500ml캔,맥주,국산맥주,128,62,151.0,88,25,1,2025-04-01,28.4091
2025-04,220614,CJ)큰햇반300g,가공식품,가공미반류,120,51,150.0,73,28,4,2025-04-01,38.3562
2025-04,083686,PB)버터크림앙모스180g,빵,간식빵,120,56,149.0,79,21,9,2025-04-02,26.5823
2025-04,600591,PB)이브이초코칩쿠키132g,과자,스낵류,114,61,149.0,74,25,5,2025-04-01,33.7838
2025-04,125166,한입쏙!들기름김밥,미반,김밥,129,90,149.0,111,11,4,2025-04-23,9.9099
2025-04,124704,종근당건강)아임비타에너지샷150ml,음료,기능성드링크,111,45,149.0,77,25,2,2025-04-03,32.4675
2025-04,062567,매일)두유고단백190ml,유음료,프로틴 음료,114,39,148.0,89,18,4,2025-04-05,20.2247
2025-04,105430,매일)셀렉스밀크바닐라250ml,유음료,프로틴 음료,107,44,148.0,70,25,5,2025-04-01,35.7143
2025-04,210394,오뚜기)라면볶이큰컵,면,용기면,104,37,148.0,61,31,2,2025-04-05,50.8197
2025-04,132209,오뚜기)참깨라면봉지,면,봉지면,106,36,148.0,62,31,2,2025-04-02,50.0
2025-04,108590,PB)착한닭가슴살(오리지널),냉장,냉장간식,128,62,148.0,101,14,6,2025-04-01,13.8614
2025-04,109687,화요53%750ml,전통주,소주,127,88,148.0,115,9,3,2025-04-01,7.8261
2025-04,070628,동원)슬라이스치즈100g,유음료,유제품,100,40,148.0,54,32,4,2025-04-02,59.2593
2025-04,124887,토트넘 No.7 백마킹 네이비 티셔츠_100,패션잡화,시즌/소품,107,46,147.5,83,21,1,2025-04-01,25.3012
2025-04,123443,스크램블&불고기덮밥,미반,도시락,137,71,147.0,86,22,8,2025-04-01,25.5814
2025-04,062180,빙그레)스페셜티예가체프460ml,유음료,가공우유,130,55,146.0,83,26,2,2025-04-01,31.3253
2025-04,123737,롯데)NEW갈비맛닭강정,미반,푸드 간편식,122,48,146.0,91,20,2,2025-04-01,21.978
2025-04,107883,리치)하이디라오마라쫄깃납작면,냉장,냉장간편식,131,34,146.0,119,6,5,2025-04-02,5.042
2025-04,123868,글렌알라키 15년 700ml,양주와인,양주,122,74,145.5,94,9,14,2025-04-02,9.5745
2025-04,115628,오리온)눈을감자56g,과자,스낵류,104,45,145.0,61,28,5,2025-04-01,45.9016
2025-04,115633,코노수르 싱글빈야드 샤도네이 750ml,양주와인,와인,126,97,145.0,113,6,7,2025-04-01,5.3097
2025-04,124868,맨시티 풀 크레스트 짐색,패션잡화,시즌/소품,103,47,145.0,80,19,4,2025-04-01,23.75
2025-04,105133,아미)에코얼음컵(레귤러),즉석음료,얼음,91,17,145.0,60,29,0,2025-04-01,48.3333
2025-04,202648,일화)부르르제로사이다250ml,음료,탄산음료,102,48,144.0,74,23,2,2025-04-02,31.0811
2025-04,124467,글렌드로낙캐스크바틀링1993 29년 700ml,양주와인,양주,141,108,144.0,138,0,3,2025-04-09,0.0
2025-04,191865,아영)푸나무쇼비뇽블랑750ml,양주와인,와인,123,64,143.5,98,6,15,2025-04-01,6.1224
2025-04,124622,하림)오늘단백카라멜라떼250ml,유음료,프로틴 음료,130,18,143.0,99,18,1,2025-04-05,18.1818
2025-04,112867,오리온)도도한나쵸치즈92g,과자,스낵류,102,46,143.0,60,29,3,2025-04-01,48.3333
2025-04,125069,산토리500ml(8입)*전용잔2개,맥주,수입맥주,105,56,142.5,80,17,6,2025-04-05,21.25
2025-04,070134,서울)커피우유200ml,유음료,가공우유,126,45,142.0,93,16,6,2025-04-01,17.2043
2025-04,124448,사조)빠삭어묵칩오리지널40g,안주,생선류,111,61,142.0,77,21,5,2025-04-01,27.2727
2025-04,210344,오뚜기)진라면매운맛소컵,면,용기면,103,39,142.0,60,29,3,2025-04-01,48.3333
2025-04,192643,7P)스트롱사와자몽500ml,양주와인,하이볼,129,68,142.0,104,3,17,2025-04-01,2.8846
2025-04,112750,오리온)초코송이,과자,비스킷류,105,50,142.0,60,28,5,2025-04-01,46.6667
2025-04,124326,스텔라330ml(6입)+큐피드 챌리스 2개,맥주,수입맥주,108,57,141.5,84,17,4,2025-04-01,20.2381
2025-04,170273,오비)산토리프리미엄500ml캔,맥주,수입맥주,121,74,141.0,98,15,2,2025-04-01,15.3061
2025-04,070742,서울)저지방우유1L,유음료,기능성우유,99,28,141.0,62,26,4,2025-04-01,41.9355
2025-04,391016,깨끗한)깨끗한나라물티슈20매,위생용품,티슈,118,81,140.0,90,18,2,2025-04-01,20.0
2025-04,123178,엘파 500ml캔(24입),맥주,수입맥주,115,56,139.5,90,16,3,2025-04-01,17.7778
2025-04,106166,이즐)기본형교통카드(K패스),서비스 상품,일반서비스,100,25,139.0,78,20,1,2025-04-03,25.641
2025-04,117151,해태)오예스360g,과자,비스킷류,102,24,139.0,74,21,3,2025-04-01,28.3784
2025-04,094261,프레시팜)안심콩나물300g,신선,야채,115,47,139.0,73,21,8,2025-04-01,28.7671
2025-04,201104,동서)레드불에너지250ml,음료,기능성드링크,93,23,138.0,61,25,3,2025-04-01,40.9836
2025-04,192572,조닌카스텔로모스카750ml,양주와인,와인,112,73,138.0,92,12,6,2025-04-01,13.0435
2025-04,119910,롯데)마가렛트176g(8입),과자,비스킷류,118,48,138.0,80,21,4,2025-04-02,26.25
2025-04,124834,유앤)쿼카푸딩젤리90g,과자,젤리류,126,98,137.0,109,6,7,2025-04-03,5.5046
2025-04,124356,듬뿍에그유부초밥,미반,초밥류,106,63,137.0,78,18,5,2025-04-15,23.0769
2025-04,062604,덴마크)소화가잘되는우유900ml,유음료,기능성우유,104,35,137.0,70,20,7,2025-04-02,28.5714
2025-04,108357,아영)빌라안티노리끼안티클라시코750ml,양주와인,와인,119,65,137.0,101,9,6,2025-04-01,8.9109
2025-04,112126,롯데)꼬깔콘군옥수수67g,과자,스낵류,100,44,136.0,49,33,2,2025-04-01,67.3469
2025-04,115107,코퍼독 700ml,양주와인,양주,109,58,135.0,90,10,8,2025-04-01,11.1111
2025-04,202433,코카)스프라이트제로500ml,음료,탄산음료,100,49,135.0,64,23,5,2025-04-01,35.9375
2025-04,109146,이가)더블알리오올리오196.5g,냉장,냉장간편식,119,75,135.0,91,9,12,2025-04-01,9.8901
2025-04,123415,마즈)스키틀즈오리지널45g,과자,캔디류,103,41,135.0,67,26,0,2025-04-01,38.806
2025-04,390977,PB)new미용티슈200매*3입,위생용품,티슈,96,47,135.0,70,22,1,2025-04-01,31.4286
2025-04,053143,즉석)한입쏙붕어빵(단팥),즉석 식품,즉석간식,122,84,134.0,106,8,4,2025-04-01,7.5472
2025-04,113160,조니워커그린700ml,양주와인,양주,119,85,134.0,102,4,11,2025-04-08,3.9216
2025-04,108734,정관장)에너지활기력샷20ml,건강/기호식품,건강/이너뷰티,109,42,133.0,79,18,4,2025-04-01,22.7848
2025-04,112273,오리온)와우쿨소다껌500,과자,껌,108,43,133.0,63,28,1,2025-04-01,44.4444
2025-04,123167,런던 프라이드 330ml병(24입),맥주,수입맥주,106,54,133.0,85,12,7,2025-04-01,14.1176
2025-04,083832,삼립)정통보름달88g,빵,간식빵,84,28,133.0,47,30,1,2025-04-04,63.8298
2025-04,124034,에프투)고칼슘두유190ml,유음료,두유,106,52,133.0,72,20,5,2025-04-01,27.7778
2025-04,053233,맵단닭다리,즉석 식품,즉석치킨(삭제예정),96,36,132.0,59,26,2,2025-04-01,44.0678
2025-04,111995,롯데)목캔디(믹스베리),과자,캔디류,93,36,132.0,56,26,3,2025-04-01,46.4286
2025-04,053164,점보통다리,즉석 식품,즉석치킨(삭제예정),94,43,132.0,62,24,2,2025-04-01,38.7097
2025-04,115368,오리온)꼬북칩카라멜팝콘맛72g,과자,스낵류,95,38,131.0,61,23,4,2025-04-03,37.7049
2025-04,201417,칠성)트레비(레몬)500ml,음료,생수,100,31,131.0,58,25,5,2025-04-01,43.1034
2025-04,132448,농심)신라면블랙사발,면,용기면,109,45,131.0,61,28,2,2025-04-01,45.9016
2025-04,123878,풀무원다논)액티비아딸기150g,유음료,요구르트,99,53,131.0,71,19,4,2025-04-01,26.7606
2025-04,071186,종가집)새콤달콤볶음김치80g,냉장,냉장간편식,93,44,130.0,60,22,5,2025-04-01,36.6667
2025-04,124325,카스라이트500ml(8입)+알통잔2개,맥주,수입맥주,101,67,130.0,84,12,5,2025-04-01,14.2857
2025-04,105960,G)페양구야끼소바오리지널120g,면,용기면,115,54,130.0,99,5,9,2025-04-01,5.0505
2025-04,109476,빙그레)요맘때리치피치270ml,아이스크림,홈타입,106,70,130.0,79,12,10,2025-04-01,15.1899
2025-04,112095,오리온)초코칩쿠키104g,과자,비스킷류,93,39,129.0,54,27,2,2025-04-01,50.0
2025-04,115862,농심)자갈치90g,과자,스낵류,89,38,129.0,44,28,6,2025-04-01,63.6364
2025-04,124559,엠즈)유자크림롤80g,디저트,냉장베이커리,106,20,129.0,83,12,7,2025-04-04,14.4578
2025-04,106542,웅진)유기농하늘보리500ml,음료,차음료,88,38,128.0,50,26,4,2025-04-01,52.0
2025-04,115921,농심)바나나킥75g,과자,스낵류,92,52,128.0,55,23,6,2025-04-01,41.8182
2025-04,108802,빅블랙페퍼마요불고기버거,조리빵,햄버거,111,50,128.0,81,17,3,2025-04-01,20.9877
2025-04,108364,우진)루첸테 750ml,양주와인,와인,121,69,128.0,109,1,9,2025-04-01,0.9174
2025-04,202774,큐원)상쾌환부스터제로100ml,음료,기능성드링크,104,45,127.0,59,23,7,2025-04-01,38.9831
2025-04,106544,HK)티로그골드애플스파클링355ml,음료,탄산음료,89,48,127.0,56,23,4,2025-04-01,41.0714
2025-04,123533,블루넌 로제 에디션 24K,양주와인,와인,104,64,127.0,82,10,9,2025-04-01,12.1951
2025-04,123150,PB)두부칩92g,과자,스낵류,90,41,127.0,60,22,3,2025-04-03,36.6667
2025-04,132303,농심)사리곰탕면봉지,면,봉지면,107,27,127.0,59,29,0,2025-04-02,49.1525
2025-04,123675,바이엔슈테판 헤페바이스(12입),맥주,수입맥주,107,67,127.0,89,8,8,2025-04-01,8.9888
2025-04,132352,삼양)치즈불닭볶음면큰컵,면,용기면,93,41,127.0,64,20,4,2025-04-01,31.25
2025-04,601580,PB)단백질바(베리)50g,과자,프로틴/시리얼,95,49,127.0,68,17,6,2025-04-01,25.0
2025-04,191852,롯데)앙리마티스하트750ml,양주와인,와인,117,52,127.0,101,3,10,2025-04-01,2.9703
2025-04,061665,빙그레)닥터캡슐플레인130ml,유음료,요구르트,92,41,126.0,64,21,2,2025-04-02,32.8125
2025-04,116687,크라운)키커바 녹차1000,과자,초콜릿,97,26,126.0,67,20,3,2025-04-04,29.8507
2025-04,132701,삼양)로제불닭볶음면(큰컵),면,용기면,85,40,125.0,51,24,4,2025-04-02,47.0588
2025-04,220531,동원)양반참치죽285g,가공식품,가공미반류,105,44,125.0,69,23,0,2025-04-01,33.3333
2025-04,210871,롯데)빵빠레바닐라175ml,아이스크림,노벨티,92,40,125.0,56,24,3,2025-04-01,42.8571
2025-04,201423,농심)백산수500ml,음료,생수,80,29,125.0,50,24,3,2025-04-01,48.0
2025-04,014516,그린)햄참치유부말이,미반,초밥류,94,45,124.0,65,19,4,2025-04-01,29.2308
2025-04,122330,동서)맥심슈프림골드믹스,건강/기호식품,커피,116,20,124.0,101,8,2,2025-04-03,7.9208
2025-04,390811,PB)키친타올150매*4롤,위생용품,티슈,95,33,124.0,74,17,1,2025-04-01,22.973
2025-04,124242,U+유모바일)반값유심,서비스 상품,일반서비스,100,45,123.0,82,11,5,2025-04-02,13.4146
2025-04,140798,오뚜기)김치참치덮밥(컵밥),가공식품,가공미반류,99,46,123.0,74,17,2,2025-04-02,22.973
2025-04,119573,동서)리츠화이트샌드77g,과자,비스킷류,93,42,123.0,68,17,4,2025-04-01,25.0
2025-04,191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,113,59,123.0,95,1,14,2025-04-01,1.0526
2025-04,160128,코카)코카콜라１．５Ｐ,음료,탄산음료,86,42,123.0,58,21,3,2025-04-01,36.2069
2025-04,107135,G)보바티흑당밀크315ml,음료,차음료,94,45,123.0,60,19,7,2025-04-01,31.6667
2025-04,116101,동서)리츠크래커80g,과자,비스킷류,95,41,123.0,65,19,4,2025-04-01,29.2308
2025-04,124036,종근당)락토핏마시는유산균저당130ml,유음료,요구르트,97,49,122.0,63,18,7,2025-04-01,28.5714
2025-04,062258,빙그레)닥터캡슐베리믹스130ml,유음료,요구르트,89,38,122.0,50,24,5,2025-04-01,48.0
2025-04,105428,매일)셀렉스모카초코250ml,유음료,프로틴 음료,88,43,122.0,63,18,4,2025-04-01,28.5714
2025-04,113828,크라운)새콤달콤레몬29g,과자,캔디류,91,39,122.0,45,30,1,2025-04-01,66.6667
2025-04,060974,덴마크)인포켓치즈20g,유음료,유제품,87,34,122.0,50,25,3,2025-04-03,50.0
2025-04,083223,삼립)잼있는사과쿠키75g,빵,구움과자,78,25,122.0,46,24,4,2025-04-04,52.1739
2025-04,071827,CJ)숯불후랑크120g,냉장,냉장간식,101,50,121.0,70,19,2,2025-04-01,27.1429
2025-04,124886,토트넘 No.7 백마킹 네이비 티셔츠_105,패션잡화,시즌/소품,111,70,121.0,99,7,2,2025-04-01,7.0707
2025-04,191970,샤또 생 미셸 리슬링 *2입,양주와인,와인,107,78,120.0,98,4,5,2025-04-01,4.0816
2025-04,132057,오뚜기)치즈볶이큰컵,면,용기면,95,40,120.0,55,24,3,2025-04-02,43.6364
2025-04,600965,PB)아몬드피넛초콜릿80g,과자,초콜릿,96,54,120.0,81,12,2,2025-04-01,14.8148
2025-04,141729,CJ)작은햇반현미밥130g,가공식품,가공미반류,91,32,119.0,62,20,2,2025-04-04,32.2581
2025-04,141522,PB)고기듬뿍미역국(컵),가공식품,상온간편식,93,51,119.0,67,18,2,2025-04-01,26.8657
2025-04,202365,빙그레)아카페라아메리카노1L,음료,커피음료,83,36,119.0,55,20,4,2025-04-01,36.3636
2025-04,124643,롯데)월드콘저당160ml,아이스크림,노벨티,84,42,118.0,55,20,4,2025-04-03,36.3636
2025-04,192468,페르)제임슨오리지널500ml,양주와인,양주,102,48,118.0,88,8,4,2025-04-03,9.0909
2025-04,061351,매일)바리스타로슈거250ml,유음료,컵커피,89,30,118.0,58,22,1,2025-04-01,37.931
2025-04,041407,제이탑)모찌롤우유110g,디저트,냉장베이커리,96,47,118.0,64,17,6,2025-04-01,26.5625
2025-04,062538,남양)아몬드데이오리지널190ml,유음료,기능성우유,94,52,118.0,71,13,6,2025-04-01,18.3099
2025-04,212008,PB)오백바초코70ml,아이스크림,노벨티,84,43,118.0,64,17,2,2025-04-01,26.5625
2025-04,106032,크라운)밤양갱,과자,캔디류,88,47,118.0,55,21,4,2025-04-01,38.1818
2025-04,102820,롯데)빵빠레소프트바바닐라,아이스크림,노벨티,87,37,117.0,57,18,6,2025-04-01,31.5789
2025-04,082526,삼립)신선한치즈후레쉬팡140g,빵,간식빵,88,35,117.0,52,23,3,2025-04-04,44.2308
2025-04,021780,리얼소프트에그샌드,조리빵,샌드위치,106,47,117.0,65,21,3,2025-04-01,32.3077
2025-04,105642,동원)쿨피스에이드자두300ml,유음료,냉장주스,85,40,116.0,56,20,3,2025-04-01,35.7143
2025-04,123411,클룹)애사비소다500ml,음료,탄산음료,89,34,116.0,62,18,3,2025-04-01,29.0323
2025-04,390797,좋은느낌유기농순면라이너18P,위생용품,생리대,95,51,116.0,75,13,3,2025-04-01,17.3333
2025-04,124266,롯데)듬뿍에그유부초밥,미반,초밥류,91,36,116.0,61,19,3,2025-04-01,31.1475
2025-04,108549,피치)까먹는곰모양젤리(샤인)40g,과자,젤리류,90,57,116.0,73,12,4,2025-04-01,16.4384
2025-04,113089,아사히)아사히쇼쿠사이340ml캔(6입),맥주,수입맥주,115,30,115.0,109,0,4,2025-04-04,0.0
2025-04,600638,PB)바삭한튀김건빵200g,과자,스낵류,83,31,115.0,49,22,4,2025-04-02,44.898
2025-04,105998,광동)썬키스트제로자두자몽소다600ml,음료,탄산음료,86,38,115.0,55,19,5,2025-04-01,34.5455
2025-04,083776,삼립)파이리의핫소스팡90g,빵,간식빵,80,36,114.0,51,20,4,2025-04-03,39.2157
2025-04,133737,종가집)맛김치50g,냉장,냉장간편식,92,34,114.0,63,17,4,2025-04-01,26.9841
2025-04,124812,CJ)소바바소이허니치킨240g,냉동,조리냉동,91,29,114.0,61,20,1,2025-04-10,32.7869
2025-04,080499,행복담기)구운란2입,냉장,냉장간식,98,36,114.0,66,17,4,2025-04-02,25.7576
2025-04,106557,농심)배홍동비빔면큰사발,면,용기면,87,38,114.0,59,20,1,2025-04-01,33.8983
2025-04,108981,스리라차골드후라이드치킨버거,조리빵,햄버거,93,59,113.0,77,10,4,2025-04-01,12.987
2025-04,132709,팔도)틈새라면매운김치컵,면,용기면,96,40,113.0,59,19,5,2025-04-01,32.2034
2025-04,107749,PB)착한백미밥210g,가공식품,가공미반류,98,42,113.0,64,20,1,2025-04-01,31.25
2025-04,124858,도츠로제NV(벚꽃),양주와인,와인,107,78,113.0,95,3,6,2025-04-01,3.1579
2025-04,101961,오뚜기)뿌셔뿌셔불고기90g,과자,스낵류,81,28,113.0,47,25,0,2025-04-04,53.1915
2025-04,124856,간치아모스카토다스티DOCG,양주와인,와인,90,56,113.0,74,10,5,2025-04-01,13.5135
2025-04,109166,PB)생생감자칩페퍼솔트60g,과자,스낵류,92,50,113.0,68,15,3,2025-04-01,22.0588
2025-04,191267,레뱅드)로쉐마제쇼비뇽블랑250ml,양주와인,와인,102,61,112.5,87,9,1,2025-04-01,10.3448
2025-04,107702,삼립)불고기맛후랑크70g,냉장,냉장간식,88,44,112.0,56,19,4,2025-04-01,33.9286
2025-04,083851,삼립)순우유밀크요팡65g,빵,간식빵,81,28,112.0,45,25,1,2025-04-04,55.5556
2025-04,141411,삼양)로제불닭납작당면(컵),면,용기면,85,41,112.0,57,17,5,2025-04-04,29.8246
2025-04,109128,MDS)스틱콘버터60g,미반,샐러드 ,85,48,111.0,61,17,2,2025-04-02,27.8689
